order_item_id,order_id,product_id,quantity,unit_price,item_total
ITEM0000454,ORD000224,PROD00699,1,672.05,672.05
ITEM0000455,ORD000224,PROD00016,2,782.6,1565.2
ITEM0000456,ORD000224,PROD00667,1,557.91,557.91
ITEM0000457,ORD000225,PROD00721,2,757.43,1514.86
ITEM0000458,ORD000225,PROD00212,1,153.21,153.21
ITEM0000459,ORD000226,PROD00796,1,921.22,921.22
ITEM0000460,ORD000226,PROD00918,3,953.56,2860.68
ITEM0000461,ORD000226,PROD00506,3,994.94,2984.82
ITEM0000462,ORD000227,PROD00468,1,573.27,573.27
ITEM0000463,ORD000227,PROD00349,1,241.96,241.96
ITEM0000464,ORD000228,PROD00828,1,252.56,252.56
ITEM0000465,ORD000228,PROD00036,3,1149.1,3447.3
ITEM0000466,ORD000229,PROD00353,3,1107.04,3321.12
ITEM0000467,ORD000230,PROD00662,2,260.35,520.7
ITEM0000468,ORD000231,PROD00965,2,1017.22,2034.44
ITEM0000469,ORD000231,PROD00363,1,605.06,605.06
ITEM0000470,ORD000232,PROD00615,3,723.73,2171.19
ITEM0000471,ORD000232,PROD00066,2,1095.46,2190.92
ITEM0000472,ORD000232,PROD00271,1,458.39,458.39
ITEM0000473,ORD000233,PROD00239,1,1033.64,1033.64
ITEM0000474,ORD000234,PROD00787,2,645.54,1291.08
ITEM0000475,ORD000234,PROD00023,1,711.53,711.53
ITEM0000476,ORD000235,PROD00290,1,861.59,861.59
ITEM0000477,ORD000235,PROD00002,2,971.26,1942.52
ITEM0000478,ORD000236,PROD00060,1,233.3,233.3
ITEM0000479,ORD000236,PROD00595,1,930.53,930.53
ITEM0000480,ORD000237,PROD00521,1,664.21,664.21
ITEM0000481,ORD000237,PROD00813,3,866.96,2600.88
ITEM0000482,ORD000238,PROD00390,1,912.64,912.64
ITEM0000483,ORD000239,PROD00852,2,625.15,1250.3
ITEM0000484,ORD000239,PROD00520,3,276.2,828.6
ITEM0000485,ORD000240,PROD00266,1,268.81,268.81
ITEM0000486,ORD000240,PROD00316,1,587.17,587.17
ITEM0000487,ORD000240,PROD00663,2,260.75,521.5
ITEM0000488,ORD000241,PROD00106,1,787.46,787.46
ITEM0000489,ORD000241,PROD00662,2,260.35,520.7
ITEM0000490,ORD000241,PROD00605,1,286.17,286.17
ITEM0000491,ORD000242,PROD00627,2,266.21,532.42
ITEM0000492,ORD000242,PROD00468,1,573.27,573.27
ITEM0000493,ORD000242,PROD00083,2,1072.62,2145.24
ITEM0000494,ORD000243,PROD00271,2,458.39,916.78
ITEM0000495,ORD000244,PROD00956,1,915.3,915.3
ITEM0000496,ORD000244,PROD00631,1,237.34,237.34
ITEM0000497,ORD000244,PROD00853,3,505.54,1516.62
ITEM0000498,ORD000245,PROD00287,1,777.08,777.08
ITEM0000499,ORD000245,PROD00321,1,134.17,134.17
ITEM0000500,ORD000246,PROD00003,2,892.5,1785.0
ITEM0000501,ORD000246,PROD00540,1,1017.43,1017.43
ITEM0000502,ORD000246,PROD00880,3,698.34,2095.02
ITEM0000503,ORD000247,PROD00532,1,480.67,480.67
ITEM0000504,ORD000247,PROD00348,3,428.97,1286.91
ITEM0000505,ORD000247,PROD00380,3,782.67,2348.01
ITEM0000506,ORD000248,PROD00746,1,242.84,242.84
ITEM0000507,ORD000248,PROD00009,1,392.83,392.83
ITEM0000508,ORD000249,PROD00674,1,709.44,709.44
ITEM0000509,ORD000249,PROD00439,1,845.26,845.26
ITEM0000510,ORD000249,PROD00079,1,347.83,347.83
ITEM0000511,ORD000250,PROD00354,2,517.44,1034.88
ITEM0000512,ORD000250,PROD00076,2,778.6,1557.2
ITEM0000513,ORD000251,PROD00684,2,196.64,393.28
ITEM0000514,ORD000252,PROD00422,3,947.14,2841.42
ITEM0000515,ORD000252,PROD00808,1,1017.89,1017.89
ITEM0000516,ORD000252,PROD00534,1,819.58,819.58
ITEM0000517,ORD000252,PROD00164,1,817.35,817.35
ITEM0000518,ORD000253,PROD00631,3,237.34,712.02
ITEM0000519,ORD000253,PROD00133,2,280.03,560.06
ITEM0000520,ORD000254,PROD00412,2,249.48,498.96
ITEM0000521,ORD000254,PROD00454,1,1115.54,1115.54
ITEM0000522,ORD000254,PROD00578,2,1055.76,2111.52
ITEM0000523,ORD000255,PROD00834,1,496.26,496.26
ITEM0000524,ORD000255,PROD00891,1,221.64,221.64
ITEM0000525,ORD000256,PROD00943,1,1007.92,1007.92
ITEM0000526,ORD000256,PROD00247,1,1104.72,1104.72
ITEM0000527,ORD000257,PROD00803,2,1019.5,2039.0
ITEM0000528,ORD000258,PROD00900,1,610.39,610.39
ITEM0000529,ORD000259,PROD00342,2,833.0,1666.0
ITEM0000530,ORD000259,PROD00764,2,480.81,961.62
ITEM0000531,ORD000259,PROD00502,3,534.92,1604.76
ITEM0000532,ORD000260,PROD00689,2,1094.65,2189.3
ITEM0000533,ORD000260,PROD00698,1,889.63,889.63
ITEM0000534,ORD000260,PROD00982,1,362.06,362.06
ITEM0000535,ORD000261,PROD00302,3,365.91,1097.73
ITEM0000536,ORD000261,PROD00927,2,478.54,957.08
ITEM0000537,ORD000261,PROD00562,2,1013.14,2026.28
ITEM0000538,ORD000262,PROD00502,2,534.92,1069.84
ITEM0000539,ORD000262,PROD00114,1,941.84,941.84
ITEM0000540,ORD000262,PROD00149,1,637.7,637.7
ITEM0000541,ORD000263,PROD00117,1,517.78,517.78
ITEM0000542,ORD000263,PROD00730,1,929.59,929.59
ITEM0000543,ORD000263,PROD00267,3,165.06,495.18
ITEM0000544,ORD000264,PROD00227,1,1197.74,1197.74
ITEM0000545,ORD000264,PROD00228,2,752.0,1504.0
ITEM0000546,ORD000264,PROD00372,3,714.36,2143.08
ITEM0000547,ORD000265,PROD00044,1,434.53,434.53
ITEM0000548,ORD000266,PROD00603,1,960.23,960.23
ITEM0000549,ORD000266,PROD00491,1,305.56,305.56
ITEM0000550,ORD000267,PROD00784,1,776.75,776.75
ITEM0000551,ORD000267,PROD00533,1,1027.05,1027.05
ITEM0000552,ORD000268,PROD00928,2,1074.9,2149.8
ITEM0000553,ORD000268,PROD00377,2,739.18,1478.36
ITEM0000554,ORD000269,PROD00255,2,739.83,1479.66
ITEM0000555,ORD000269,PROD00291,2,1194.55,2389.1
ITEM0000556,ORD000269,PROD00048,3,324.42,973.26
ITEM0000557,ORD000270,PROD00916,1,438.52,438.52
ITEM0000558,ORD000270,PROD00872,1,1164.42,1164.42
ITEM0000559,ORD000271,PROD00249,1,606.64,606.64
ITEM0000560,ORD000272,PROD00549,1,943.0,943.0
ITEM0000561,ORD000272,PROD00917,1,264.36,264.36
ITEM0000562,ORD000273,PROD00695,1,358.75,358.75
ITEM0000563,ORD000273,PROD00411,3,725.51,2176.53
ITEM0000564,ORD000273,PROD00738,1,293.05,293.05
ITEM0000565,ORD000274,PROD00526,2,507.74,1015.48
ITEM0000566,ORD000274,PROD00696,1,612.14,612.14
ITEM0000567,ORD000274,PROD00672,1,215.29,215.29
ITEM0000568,ORD000275,PROD00239,1,1033.64,1033.64
ITEM0000569,ORD000275,PROD00308,2,177.2,354.4
ITEM0000570,ORD000276,PROD00548,1,528.62,528.62
ITEM0000571,ORD000277,PROD00845,3,899.39,2698.17
ITEM0000572,ORD000277,PROD00316,3,587.17,1761.51
ITEM0000573,ORD000277,PROD00445,1,405.24,405.24
ITEM0000574,ORD000278,PROD00396,2,920.37,1840.74
ITEM0000575,ORD000278,PROD00319,1,586.74,586.74
ITEM0000576,ORD000278,PROD00075,1,140.04,140.04
ITEM0000577,ORD000279,PROD00507,2,949.01,1898.02
ITEM0000578,ORD000279,PROD00407,2,224.66,449.32
ITEM0000579,ORD000279,PROD00501,1,344.73,344.73
ITEM0000580,ORD000279,PROD00018,1,217.28,217.28
ITEM0000581,ORD000280,PROD00426,3,206.64,619.92
ITEM0000582,ORD000280,PROD00368,1,167.85,167.85
ITEM0000583,ORD000281,PROD00307,3,449.07,1347.21
ITEM0000584,ORD000282,PROD00603,1,960.23,960.23
ITEM0000585,ORD000282,PROD00874,1,1010.82,1010.82
ITEM0000586,ORD000282,PROD00989,1,787.48,787.48
ITEM0000587,ORD000283,PROD00248,3,1011.47,3034.41
ITEM0000588,ORD000283,PROD00825,1,1138.85,1138.85
ITEM0000589,ORD000283,PROD00055,2,869.82,1739.64
ITEM0000590,ORD000284,PROD00218,1,261.76,261.76
ITEM0000591,ORD000284,PROD00135,2,812.51,1625.02
ITEM0000592,ORD000285,PROD00581,3,1017.49,3052.47
ITEM0000593,ORD000286,PROD00180,2,687.85,1375.7
ITEM0000594,ORD000287,PROD00757,3,977.16,2931.48
ITEM0000595,ORD000287,PROD00831,2,1197.52,2395.04
ITEM0000596,ORD000288,PROD00192,3,1030.49,3091.47
ITEM0000597,ORD000288,PROD00279,2,223.0,446.0
ITEM0000598,ORD000289,PROD00167,2,894.06,1788.12
ITEM0000599,ORD000290,PROD00288,1,514.66,514.66
ITEM0000600,ORD000290,PROD00016,2,782.6,1565.2
ITEM0000601,ORD000290,PROD00007,2,488.73,977.46
ITEM0000602,ORD000290,PROD00070,1,546.43,546.43
ITEM0000603,ORD000291,PROD00894,1,1035.33,1035.33
ITEM0000604,ORD000292,PROD00834,1,496.26,496.26
ITEM0000605,ORD000292,PROD00433,1,814.15,814.15
ITEM0000606,ORD000293,PROD00089,1,964.55,964.55
ITEM0000607,ORD000293,PROD00851,2,273.05,546.1
ITEM0000608,ORD000293,PROD00623,2,659.35,1318.7
ITEM0000609,ORD000294,PROD00217,2,885.4,1770.8
ITEM0000610,ORD000294,PROD00127,1,507.69,507.69
ITEM0000611,ORD000295,PROD00922,1,753.71,753.71
ITEM0000612,ORD000295,PROD00508,1,665.57,665.57
ITEM0000613,ORD000296,PROD00707,1,785.1,785.1
ITEM0000614,ORD000296,PROD00335,1,1118.72,1118.72
ITEM0000615,ORD000297,PROD00397,1,464.67,464.67
ITEM0000616,ORD000298,PROD00607,2,381.4,762.8
ITEM0000617,ORD000299,PROD00143,1,983.53,983.53
ITEM0000618,ORD000300,PROD00180,1,687.85,687.85
ITEM0000619,ORD000301,PROD00031,2,442.37,884.74
ITEM0000620,ORD000301,PROD00676,2,1092.84,2185.68
ITEM0000621,ORD000301,PROD00277,1,681.42,681.42
ITEM0000622,ORD000302,PROD00889,2,430.86,861.72
ITEM0000623,ORD000302,PROD00671,1,702.66,702.66
ITEM0000624,ORD000303,PROD00652,1,955.88,955.88
ITEM0000625,ORD000303,PROD00623,3,659.35,1978.05
ITEM0000626,ORD000303,PROD00142,3,593.84,1781.52
ITEM0000627,ORD000304,PROD00806,1,647.13,647.13
ITEM0000628,ORD000305,PROD00148,1,917.63,917.63
ITEM0000629,ORD000305,PROD00666,1,911.98,911.98
ITEM0000630,ORD000305,PROD00184,3,634.05,1902.15
ITEM0000631,ORD000306,PROD00638,1,1097.78,1097.78
ITEM0000632,ORD000306,PROD00492,2,232.58,465.16
ITEM0000633,ORD000307,PROD00529,3,302.46,907.38
ITEM0000634,ORD000307,PROD00541,1,756.09,756.09
ITEM0000635,ORD000307,PROD00799,1,714.88,714.88
ITEM0000636,ORD000308,PROD00242,2,181.04,362.08
ITEM0000637,ORD000308,PROD00854,1,714.54,714.54
ITEM0000638,ORD000309,PROD00937,1,737.48,737.48
ITEM0000639,ORD000309,PROD00235,2,1133.54,2267.08
ITEM0000640,ORD000310,PROD00514,1,409.06,409.06
ITEM0000641,ORD000311,PROD00619,2,319.95,639.9
ITEM0000642,ORD000311,PROD00318,1,464.44,464.44
ITEM0000643,ORD000311,PROD00142,2,593.84,1187.68
ITEM0000644,ORD000312,PROD00078,2,234.87,469.74
ITEM0000645,ORD000313,PROD00508,1,665.57,665.57
ITEM0000646,ORD000313,PROD00040,2,376.47,752.94
ITEM0000647,ORD000314,PROD00099,3,969.92,2909.76
ITEM0000648,ORD000314,PROD00923,2,832.44,1664.88
ITEM0000649,ORD000315,PROD00535,2,886.99,1773.98
ITEM0000650,ORD000315,PROD00140,1,702.68,702.68
ITEM0000651,ORD000316,PROD00356,1,363.43,363.43
ITEM0000652,ORD000316,PROD00202,1,915.99,915.99
ITEM0000653,ORD000317,PROD00394,1,327.94,327.94
ITEM0000654,ORD000317,PROD00643,1,741.98,741.98
ITEM0000655,ORD000317,PROD00792,1,1173.62,1173.62
ITEM0000656,ORD000318,PROD00884,1,1120.15,1120.15
ITEM0000657,ORD000318,PROD00174,1,836.79,836.79
ITEM0000658,ORD000319,PROD00635,3,1030.83,3092.49
ITEM0000659,ORD000319,PROD00798,3,438.27,1314.81
ITEM0000660,ORD000319,PROD00576,2,1145.96,2291.92
ITEM0000661,ORD000320,PROD00191,1,953.37,953.37
ITEM0000662,ORD000321,PROD00059,3,854.09,2562.27
ITEM0000663,ORD000321,PROD00701,2,1086.02,2172.04
ITEM0000664,ORD000321,PROD00702,1,436.34,436.34
ITEM0000665,ORD000322,PROD00096,1,737.91,737.91
ITEM0000666,ORD000322,PROD00774,1,1116.76,1116.76
ITEM0000667,ORD000322,PROD00781,1,1106.02,1106.02
ITEM0000668,ORD000323,PROD00947,3,922.83,2768.49
ITEM0000669,ORD000324,PROD00382,3,227.24,681.72
ITEM0000670,ORD000324,PROD00942,1,988.91,988.91
ITEM0000671,ORD000325,PROD00089,2,964.55,1929.1
ITEM0000672,ORD000325,PROD00984,3,1150.22,3450.66
ITEM0000673,ORD000325,PROD00288,1,514.66,514.66
ITEM0000674,ORD000325,PROD00233,1,1093.31,1093.31
ITEM0000675,ORD000326,PROD00184,1,634.05,634.05
ITEM0000676,ORD000326,PROD00558,2,243.91,487.82
ITEM0000677,ORD000326,PROD00005,2,130.35,260.7
ITEM0000678,ORD000327,PROD00149,1,637.7,637.7
ITEM0000679,ORD000328,PROD00603,1,960.23,960.23
ITEM0000680,ORD000329,PROD00022,1,559.28,559.28
ITEM0000681,ORD000329,PROD00917,1,264.36,264.36
ITEM0000682,ORD000329,PROD00603,1,960.23,960.23
ITEM0000683,ORD000330,PROD00516,2,954.0,1908.0
ITEM0000684,ORD000331,PROD00703,1,909.62,909.62
ITEM0000685,ORD000332,PROD00488,1,397.53,397.53
ITEM0000686,ORD000332,PROD00015,2,1191.52,2383.04
ITEM0000687,ORD000333,PROD00530,3,1137.03,3411.09
ITEM0000688,ORD000334,PROD00321,1,134.17,134.17
ITEM0000689,ORD000334,PROD00169,2,414.0,828.0
ITEM0000690,ORD000334,PROD00379,2,472.24,944.48
ITEM0000691,ORD000335,PROD00546,1,1158.39,1158.39
ITEM0000692,ORD000335,PROD00357,1,379.55,379.55
ITEM0000693,ORD000336,PROD00707,2,785.1,1570.2
ITEM0000694,ORD000337,PROD00604,1,579.49,579.49
ITEM0000695,ORD000338,PROD00923,1,832.44,832.44
ITEM0000696,ORD000338,PROD00409,1,832.48,832.48
ITEM0000697,ORD000338,PROD00287,2,777.08,1554.16
ITEM0000698,ORD000338,PROD00532,2,480.67,961.34
ITEM0000699,ORD000339,PROD00304,3,488.88,1466.64
ITEM0000700,ORD000340,PROD00502,1,534.92,534.92
ITEM0000701,ORD000340,PROD00259,3,695.52,2086.56
ITEM0000702,ORD000340,PROD00258,2,710.8,1421.6
ITEM0000703,ORD000341,PROD00405,1,507.07,507.07
ITEM0000704,ORD000341,PROD00011,1,502.24,502.24
ITEM0000705,ORD000342,PROD00413,1,348.54,348.54
ITEM0000706,ORD000343,PROD00767,1,814.11,814.11
ITEM0000707,ORD000344,PROD00084,2,179.35,358.7
ITEM0000708,ORD000344,PROD00775,1,344.35,344.35
ITEM0000709,ORD000344,PROD00890,1,153.07,153.07
ITEM0000710,ORD000344,PROD00776,1,772.93,772.93
ITEM0000711,ORD000345,PROD00563,1,130.33,130.33
ITEM0000712,ORD000345,PROD00933,2,1031.13,2062.26
ITEM0000713,ORD000346,PROD00999,1,1098.63,1098.63
ITEM0000714,ORD000346,PROD00090,1,299.89,299.89
ITEM0000715,ORD000346,PROD00537,1,1141.89,1141.89
ITEM0000716,ORD000347,PROD00231,1,840.93,840.93
ITEM0000717,ORD000348,PROD00544,2,183.07,366.14
ITEM0000718,ORD000348,PROD00842,2,858.43,1716.86
ITEM0000719,ORD000348,PROD00927,2,478.54,957.08
ITEM0000720,ORD000349,PROD00947,1,922.83,922.83
ITEM0000721,ORD000349,PROD00919,1,354.81,354.81
ITEM0000722,ORD000349,PROD00194,1,668.4,668.4
ITEM0000723,ORD000350,PROD00309,1,523.51,523.51
ITEM0000724,ORD000350,PROD00250,1,538.81,538.81
ITEM0000725,ORD000351,PROD00044,3,434.53,1303.59
ITEM0000726,ORD000351,PROD00743,2,459.98,919.96
ITEM0000727,ORD000352,PROD00352,2,297.42,594.84
ITEM0000728,ORD000352,PROD00254,1,1168.79,1168.79
ITEM0000729,ORD000353,PROD00422,2,947.14,1894.28
ITEM0000730,ORD000353,PROD00047,1,827.24,827.24
ITEM0000731,ORD000353,PROD00952,1,1188.23,1188.23
ITEM0000732,ORD000353,PROD00836,1,611.92,611.92
ITEM0000733,ORD000354,PROD00649,1,619.02,619.02
ITEM0000734,ORD000354,PROD00861,1,477.32,477.32
ITEM0000735,ORD000354,PROD00480,1,180.12,180.12
ITEM0000736,ORD000355,PROD00988,1,851.51,851.51
ITEM0000737,ORD000355,PROD00508,1,665.57,665.57
ITEM0000738,ORD000355,PROD00094,1,935.32,935.32
ITEM0000739,ORD000356,PROD00069,1,1125.65,1125.65
ITEM0000740,ORD000356,PROD00263,1,137.48,137.48
ITEM0000741,ORD000357,PROD00554,2,298.36,596.72
ITEM0000742,ORD000358,PROD00163,1,1007.26,1007.26
ITEM0000743,ORD000358,PROD00310,1,899.18,899.18
ITEM0000744,ORD000359,PROD00871,2,1002.01,2004.02
ITEM0000745,ORD000359,PROD00207,2,185.99,371.98
ITEM0000746,ORD000360,PROD00992,2,1067.88,2135.76
ITEM0000747,ORD000360,PROD00777,1,556.2,556.2
ITEM0000748,ORD000361,PROD00110,2,559.57,1119.14
ITEM0000749,ORD000361,PROD00353,2,1107.04,2214.08
ITEM0000750,ORD000362,PROD00486,1,962.14,962.14
ITEM0000751,ORD000362,PROD00721,1,757.43,757.43
ITEM0000752,ORD000362,PROD00727,2,523.63,1047.26
ITEM0000753,ORD000362,PROD00227,1,1197.74,1197.74
ITEM0000754,ORD000363,PROD00890,3,153.07,459.21
ITEM0000755,ORD000363,PROD00348,2,428.97,857.94
ITEM0000756,ORD000364,PROD00935,3,967.22,2901.66
ITEM0000757,ORD000364,PROD00378,2,863.69,1727.38
ITEM0000758,ORD000364,PROD00595,1,930.53,930.53
ITEM0000759,ORD000365,PROD00852,2,625.15,1250.3
ITEM0000760,ORD000365,PROD00156,2,139.79,279.58
ITEM0000761,ORD000365,PROD00289,2,316.17,632.34
ITEM0000762,ORD000366,PROD00588,2,357.95,715.9
ITEM0000763,ORD000367,PROD00444,2,1148.79,2297.58
ITEM0000764,ORD000367,PROD00318,1,464.44,464.44
ITEM0000765,ORD000368,PROD00946,2,227.7,455.4
ITEM0000766,ORD000368,PROD00678,2,1007.67,2015.34
ITEM0000767,ORD000369,PROD00319,2,586.74,1173.48
ITEM0000768,ORD000369,PROD00926,3,585.45,1756.35
ITEM0000769,ORD000370,PROD00599,2,130.51,261.02
ITEM0000770,ORD000370,PROD00641,1,402.86,402.86
ITEM0000771,ORD000371,PROD00321,2,134.17,268.34
ITEM0000772,ORD000371,PROD00466,1,304.39,304.39
ITEM0000773,ORD000371,PROD00678,1,1007.67,1007.67
ITEM0000774,ORD000372,PROD00548,1,528.62,528.62
ITEM0000775,ORD000372,PROD00992,2,1067.88,2135.76
ITEM0000776,ORD000372,PROD00783,1,357.58,357.58
ITEM0000777,ORD000373,PROD00817,2,959.03,1918.06
ITEM0000778,ORD000373,PROD00635,2,1030.83,2061.66
ITEM0000779,ORD000374,PROD00310,2,899.18,1798.36
ITEM0000780,ORD000374,PROD00829,1,703.32,703.32
ITEM0000781,ORD000375,PROD00923,1,832.44,832.44
ITEM0000782,ORD000376,PROD00312,1,799.92,799.92
ITEM0000783,ORD000376,PROD00727,2,523.63,1047.26
ITEM0000784,ORD000377,PROD00019,2,1196.29,2392.58
ITEM0000785,ORD000377,PROD00154,2,439.87,879.74
ITEM0000786,ORD000378,PROD00670,1,712.07,712.07
ITEM0000787,ORD000379,PROD00208,2,1032.12,2064.24
ITEM0000788,ORD000380,PROD00399,2,894.09,1788.18
ITEM0000789,ORD000381,PROD00256,2,258.03,516.06
ITEM0000790,ORD000381,PROD00746,2,242.84,485.68
ITEM0000791,ORD000382,PROD00294,2,654.7,1309.4
ITEM0000792,ORD000382,PROD00603,1,960.23,960.23
ITEM0000793,ORD000383,PROD00666,2,911.98,1823.96
ITEM0000794,ORD000383,PROD00036,2,1149.1,2298.2
ITEM0000795,ORD000383,PROD00996,1,419.47,419.47
ITEM0000796,ORD000384,PROD00465,2,322.53,645.06
ITEM0000797,ORD000384,PROD00250,2,538.81,1077.62
ITEM0000798,ORD000385,PROD00502,2,534.92,1069.84
ITEM0000799,ORD000385,PROD00119,2,935.66,1871.32
ITEM0000800,ORD000386,PROD00449,2,716.13,1432.26
ITEM0000801,ORD000387,PROD00933,1,1031.13,1031.13
ITEM0000802,ORD000388,PROD00915,2,717.76,1435.52
ITEM0000803,ORD000388,PROD00300,3,1064.21,3192.63
ITEM0000804,ORD000389,PROD00557,3,614.37,1843.11
ITEM0000805,ORD000389,PROD00183,3,187.02,561.06
ITEM0000806,ORD000390,PROD00090,1,299.89,299.89
ITEM0000807,ORD000390,PROD00205,3,1072.18,3216.54
ITEM0000808,ORD000391,PROD00985,3,420.85,1262.55
ITEM0000809,ORD000391,PROD00378,1,863.69,863.69
ITEM0000810,ORD000392,PROD00856,1,859.5,859.5
ITEM0000811,ORD000392,PROD00207,2,185.99,371.98
ITEM0000812,ORD000393,PROD00012,3,504.22,1512.66
ITEM0000813,ORD000393,PROD00245,2,625.2,1250.4
ITEM0000814,ORD000394,PROD00149,1,637.7,637.7
ITEM0000815,ORD000394,PROD00287,3,777.08,2331.24
ITEM0000816,ORD000395,PROD00935,2,967.22,1934.44
ITEM0000817,ORD000395,PROD00699,1,672.05,672.05
ITEM0000818,ORD000395,PROD00954,1,762.41,762.41
ITEM0000819,ORD000396,PROD00863,1,922.78,922.78
ITEM0000820,ORD000396,PROD00889,1,430.86,430.86
ITEM0000821,ORD000397,PROD00732,3,824.44,2473.32
ITEM0000822,ORD000397,PROD00946,1,227.7,227.7
ITEM0000823,ORD000398,PROD00218,1,261.76,261.76
ITEM0000824,ORD000399,PROD00833,2,1163.71,2327.42
ITEM0000825,ORD000399,PROD00255,1,739.83,739.83
ITEM0000826,ORD000400,PROD00068,2,632.62,1265.24
ITEM0000827,ORD000400,PROD00096,2,737.91,1475.82
ITEM0000828,ORD000400,PROD00621,1,834.26,834.26
ITEM0000829,ORD000401,PROD00162,2,867.39,1734.78
ITEM0000830,ORD000401,PROD00734,1,281.97,281.97
ITEM0000831,ORD000401,PROD00646,3,1072.44,3217.32
ITEM0000832,ORD000402,PROD00395,2,757.21,1514.42
ITEM0000833,ORD000402,PROD00941,1,961.85,961.85
ITEM0000834,ORD000402,PROD00323,3,962.23,2886.69
ITEM0000835,ORD000403,PROD00911,1,513.37,513.37
ITEM0000836,ORD000403,PROD00129,1,980.51,980.51
ITEM0000837,ORD000404,PROD00261,1,1146.91,1146.91
ITEM0000838,ORD000404,PROD00811,2,667.93,1335.86
ITEM0000839,ORD000404,PROD00446,2,214.71,429.42
ITEM0000840,ORD000405,PROD00153,2,155.54,311.08
ITEM0000841,ORD000405,PROD00574,1,648.76,648.76
ITEM0000842,ORD000405,PROD00176,2,1009.33,2018.66
ITEM0000843,ORD000406,PROD00694,3,167.88,503.64
ITEM0000844,ORD000406,PROD00752,1,927.97,927.97
ITEM0000845,ORD000406,PROD00105,1,521.55,521.55
ITEM0000846,ORD000407,PROD00237,1,1058.19,1058.19
ITEM0000847,ORD000407,PROD00037,2,421.7,843.4
ITEM0000848,ORD000408,PROD00926,3,585.45,1756.35
ITEM0000849,ORD000408,PROD00438,1,859.85,859.85
ITEM0000850,ORD000408,PROD00550,3,686.48,2059.44
ITEM0000851,ORD000409,PROD00906,3,835.86,2507.58
ITEM0000852,ORD000410,PROD00495,2,661.0,1322.0
ITEM0000853,ORD000410,PROD00656,2,669.01,1338.02
ITEM0000854,ORD000411,PROD00922,1,753.71,753.71
ITEM0000855,ORD000411,PROD00623,1,659.35,659.35
ITEM0000856,ORD000411,PROD00406,1,142.31,142.31
ITEM0000857,ORD000412,PROD00214,1,279.55,279.55
ITEM0000858,ORD000412,PROD00476,3,625.48,1876.44
ITEM0000859,ORD000413,PROD00571,2,1028.51,2057.02
ITEM0000860,ORD000413,PROD00269,1,792.58,792.58
ITEM0000861,ORD000413,PROD00758,1,916.96,916.96
ITEM0000862,ORD000414,PROD00173,2,313.28,626.56
ITEM0000863,ORD000414,PROD00245,1,625.2,625.2
ITEM0000864,ORD000415,PROD00876,3,1164.78,3494.34
ITEM0000865,ORD000416,PROD00466,2,304.39,608.78
ITEM0000866,ORD000416,PROD00654,1,1072.85,1072.85
ITEM0000867,ORD000416,PROD00397,2,464.67,929.34
ITEM0000868,ORD000417,PROD00459,2,832.24,1664.48
ITEM0000869,ORD000417,PROD00943,1,1007.92,1007.92
ITEM0000870,ORD000418,PROD00691,2,326.25,652.5
ITEM0000871,ORD000418,PROD00792,2,1173.62,2347.24
ITEM0000872,ORD000419,PROD00957,3,1165.21,3495.63
ITEM0000873,ORD000419,PROD00219,1,840.79,840.79
ITEM0000874,ORD000419,PROD00211,1,269.63,269.63
ITEM0000875,ORD000420,PROD00297,3,664.99,1994.97
ITEM0000876,ORD000421,PROD00018,2,217.28,434.56
ITEM0000877,ORD000421,PROD00820,2,1026.31,2052.62
ITEM0000878,ORD000422,PROD00214,1,279.55,279.55
ITEM0000879,ORD000422,PROD00793,2,904.58,1809.16
ITEM0000880,ORD000423,PROD00956,1,915.3,915.3
ITEM0000881,ORD000423,PROD00684,2,196.64,393.28
ITEM0000882,ORD000423,PROD00199,1,1146.35,1146.35
ITEM0000883,ORD000424,PROD00884,1,1120.15,1120.15
ITEM0000884,ORD000425,PROD00079,1,347.83,347.83
ITEM0000885,ORD000425,PROD00391,1,955.9,955.9
ITEM0000886,ORD000426,PROD00121,1,1133.24,1133.24
ITEM0000887,ORD000427,PROD00051,2,688.53,1377.06
ITEM0000888,ORD000427,PROD00150,1,610.04,610.04
ITEM0000889,ORD000428,PROD00944,1,630.75,630.75
ITEM0000890,ORD000428,PROD00787,1,645.54,645.54
ITEM0000891,ORD000429,PROD00246,1,856.27,856.27
ITEM0000892,ORD000429,PROD00236,3,1058.34,3175.02
ITEM0000893,ORD000429,PROD00255,1,739.83,739.83
ITEM0000894,ORD000430,PROD00501,2,344.73,689.46
ITEM0000895,ORD000430,PROD00093,2,1041.99,2083.98
ITEM0000896,ORD000430,PROD00020,3,715.65,2146.95
ITEM0000897,ORD000431,PROD00951,1,1129.69,1129.69
ITEM0000898,ORD000431,PROD00208,2,1032.12,2064.24
ITEM0000899,ORD000431,PROD00558,3,243.91,731.73
ITEM0000900,ORD000432,PROD00528,1,468.66,468.66
ITEM0000901,ORD000432,PROD00363,2,605.06,1210.12
ITEM0000902,ORD000432,PROD00378,1,863.69,863.69
ITEM0000903,ORD000433,PROD00147,1,321.71,321.71
ITEM0000904,ORD000434,PROD00366,3,1189.41,3568.23
ITEM0000905,ORD000435,PROD00587,1,861.51,861.51
ITEM0000906,ORD000435,PROD00874,1,1010.82,1010.82
ITEM0000907,ORD000436,PROD00946,1,227.7,227.7
ITEM0000908,ORD000437,PROD00089,2,964.55,1929.1
ITEM0000909,ORD000437,PROD00542,3,835.36,2506.08
