order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,subtotal,delivery_fee,discount,total_amount
ORD000257,CUST03734,REST0080,2025-10-27,19:48,Delivered,bKash,748.47,115.34,10.61,853.2
ORD000258,CUST03276,REST0070,2025-08-23,10:02,Cancelled,Nagad,1519.83,99.03,53.43,1565.43
ORD000259,CUST00803,REST0093,2025-11-03,13:00,Delivered,bKash,1134.48,41.3,121.42,1054.36
ORD000260,CUST04947,REST0060,2025-10-01,12:09,Delivered,bKash,601.2,117.13,103.19,615.14
ORD000261,CUST00997,REST0025,2025-09-18,12:03,Delivered,Card,667.56,146.56,154.84,659.28
ORD000262,CUST00846,REST0087,2025-08-27,22:36,Delivered,Nagad,1056.68,88.01,183.66,961.03
ORD000263,CUST01320,REST0011,2025-09-19,21:12,Delivered,Nagad,1214.67,128.7,92.67,1250.7
ORD000264,CUST04118,REST0093,2025-11-28,20:27,Delivered,Card,1111.4,60.61,30.22,1141.79
ORD000265,CUST01711,REST0085,2025-04-25,10:30,Delivered,bKash,885.68,56.54,150.72,791.5
ORD000266,CUST00242,REST0063,2025-09-25,12:16,Delivered,Nagad,716.73,50.34,17.52,749.55
ORD000267,CUST02891,REST0026,2025-01-12,19:52,Delivered,bKash,1305.59,85.97,111.24,1280.32
ORD000268,CUST02626,REST0041,2025-03-14,20:34,Delivered,bKash,494.5,59.07,123.62,429.95
ORD000269,CUST03499,REST0053,2025-12-28,19:16,Delivered,bKash,904.88,145.19,173.6,876.47
ORD000270,CUST00453,REST0075,2025-11-01,17:03,Delivered,bKash,620.44,71.46,155.11,536.79
ORD000271,CUST01630,REST0024,2025-06-27,13:13,Delivered,bKash,1020.68,104.9,1.98,1123.6
ORD000272,CUST02261,REST0081,2025-09-17,16:36,Delivered,Card,912.48,113.91,163.9,862.49
ORD000273,CUST03313,REST0073,2025-09-16,11:32,Delivered,Cash,1544.62,100.04,107.95,1536.71
ORD000274,CUST04718,REST0072,2025-09-27,21:11,Delivered,Card,1666.7,44.55,167.03,1544.22
ORD000275,CUST00559,REST0094,2025-11-16,16:01,Delivered,Card,1313.2,141.28,35.01,1419.47
ORD000276,CUST04968,REST0007,2025-04-30,15:05,Delivered,Cash,467.13,77.94,116.78,428.29
ORD000277,CUST02716,REST0087,2025-06-18,17:44,Delivered,Nagad,482.21,148.56,91.99,538.78
ORD000278,CUST01069,REST0073,2025-03-09,17:33,Delivered,Cash,768.8,147.67,99.49,816.98
ORD000279,CUST02755,REST0083,2025-02-28,22:49,Delivered,Card,1570.54,51.96,103.36,1519.14
ORD000280,CUST01261,REST0064,2025-05-10,17:39,Delivered,Nagad,1549.63,139.53,64.08,1625.08
ORD000281,CUST02771,REST0072,2025-09-23,19:28,Delivered,Card,863.76,76.06,78.02,861.8
ORD000282,CUST04603,REST0046,2025-03-16,13:10,Delivered,bKash,713.8,83.73,98.11,699.42
ORD000283,CUST00450,REST0078,2025-03-31,18:55,Delivered,bKash,915.44,142.23,101.28,956.39
ORD000284,CUST03640,REST0051,2025-12-23,17:09,Delivered,bKash,1207.55,72.22,16.33,1263.44
ORD000285,CUST01914,REST0092,2025-06-03,13:35,Delivered,bKash,1783.51,89.38,201.04,1671.85
ORD000286,CUST02798,REST0099,2025-08-06,22:18,Delivered,bKash,1534.18,45.87,236.37,1343.68
ORD000287,CUST04634,REST0071,2025-01-28,11:01,Delivered,bKash,1641.19,107.5,56.98,1691.71
ORD000288,CUST02546,REST0006,2025-05-10,10:55,Delivered,Cash,1224.21,104.85,214.53,1114.53
ORD000289,CUST03255,REST0030,2025-03-07,21:01,Delivered,bKash,1534.03,60.13,61.26,1532.9
ORD000290,CUST04812,REST0016,2025-05-24,11:12,Delivered,bKash,1058.31,106.85,138.93,1026.23
ORD000291,CUST04496,REST0057,2025-11-09,14:30,Delivered,bKash,1295.85,141.35,241.72,1195.48
ORD000292,CUST03462,REST0065,2025-10-04,20:39,Delivered,bKash,340.35,111.39,85.09,366.65
ORD000293,CUST01460,REST0061,2025-04-13,14:00,Delivered,bKash,1428.67,118.21,175.31,1371.57
ORD000294,CUST00921,REST0017,2025-11-10,22:13,Delivered,Card,911.71,42.39,62.62,891.48
ORD000295,CUST03219,REST0063,2025-02-06,19:15,Delivered,bKash,261.93,101.92,65.48,298.37
ORD000296,CUST00457,REST0007,2025-09-06,11:12,Delivered,bKash,1003.88,118.06,29.97,1091.97
ORD000297,CUST01885,REST0035,2025-06-05,13:52,Delivered,Card,1034.94,45.81,239.98,840.77
ORD000298,CUST00645,REST0069,2025-05-12,17:46,Delivered,bKash,1513.28,101.16,48.79,1565.65
ORD000299,CUST02330,REST0091,2025-02-16,10:46,Delivered,Cash,367.18,142.52,91.8,417.9
ORD000300,CUST04510,REST0030,2025-07-14,22:24,Delivered,Nagad,1367.83,87.51,215.74,1239.6
ORD000301,CUST02211,REST0044,2025-04-13,11:58,Delivered,bKash,1016.93,96.69,77.12,1036.5
ORD000302,CUST04939,REST0099,2025-11-24,11:37,Delivered,bKash,1556.39,73.63,94.43,1535.59
ORD000303,CUST04257,REST0080,2025-06-20,14:06,Delivered,Card,851.14,98.81,198.01,751.94
ORD000304,CUST04351,REST0006,2025-03-30,21:29,Delivered,bKash,347.96,56.81,86.99,317.78
ORD000305,CUST01094,REST0080,2025-09-03,11:16,Delivered,Card,1542.57,35.23,118.22,1459.58
ORD000306,CUST02460,REST0056,2025-02-27,17:42,Delivered,bKash,649.91,70.9,42.08,678.73
ORD000307,CUST02762,REST0008,2025-04-15,12:23,Delivered,Nagad,1610.22,128.32,92.03,1646.51
ORD000308,CUST02043,REST0084,2025-06-29,12:37,Delivered,Card,548.48,94.22,20.57,622.13
ORD000309,CUST00036,REST0095,2025-03-10,17:16,Delivered,bKash,601.77,39.03,67.98,572.82
ORD000310,CUST00470,REST0020,2025-10-29,10:16,Delivered,bKash,1226.75,140.66,128.57,1238.84
ORD000311,CUST00309,REST0073,2025-06-02,13:53,Delivered,bKash,1590.39,112.9,100.61,1602.68
ORD000312,CUST03269,REST0030,2025-01-25,16:24,Delivered,Cash,1732.35,33.18,26.81,1738.72
ORD000313,CUST00481,REST0062,2025-02-04,14:41,Delivered,Card,1105.97,45.36,237.98,913.35
ORD000314,CUST00789,REST0077,2025-01-15,22:08,Delivered,Nagad,727.02,141.36,32.8,835.58
ORD000315,CUST00291,REST0026,2025-04-16,22:02,Cancelled,bKash,1042.14,48.55,1.54,1089.15
ORD000316,CUST00430,REST0066,2025-08-06,12:44,Delivered,bKash,1206.43,41.87,24.98,1223.32
ORD000317,CUST00598,REST0061,2025-03-15,17:58,Delivered,bKash,1069.23,75.88,35.89,1109.22
ORD000318,CUST04528,REST0061,2025-12-10,14:57,Delivered,Nagad,1748.83,91.92,98.6,1742.15
ORD000319,CUST01558,REST0045,2025-10-12,15:45,Delivered,bKash,1341.77,114.84,169.53,1287.08
ORD000320,CUST04601,REST0046,2025-02-07,10:31,Delivered,bKash,1772.85,58.57,118.92,1712.5
ORD000321,CUST00673,REST0024,2025-07-16,12:02,Delivered,Nagad,434.68,78.05,9.84,502.89
ORD000322,CUST02855,REST0077,2025-10-07,19:00,Delivered,bKash,1427.61,64.76,166.7,1325.67
ORD000323,CUST01579,REST0016,2025-10-02,13:39,Delivered,bKash,944.94,63.71,181.64,827.01
ORD000324,CUST01433,REST0082,2025-06-23,19:07,Delivered,Card,818.91,131.31,155.2,795.02
ORD000325,CUST00041,REST0016,2025-11-01,19:29,Delivered,Cash,786.79,79.71,42.08,824.42
ORD000326,CUST04480,REST0066,2025-02-13,21:34,Delivered,bKash,1076.28,146.05,193.8,1028.53
ORD000327,CUST02934,REST0001,2025-06-03,13:26,Delivered,bKash,1333.78,99.88,141.33,1292.33
ORD000328,CUST01315,REST0074,2025-06-02,14:54,Delivered,Nagad,813.53,108.58,125.95,796.16
ORD000329,CUST01816,REST0025,2025-10-18,22:55,Delivered,bKash,1087.4,99.34,84.08,1102.66
ORD000330,CUST04279,REST0014,2025-05-22,18:12,Delivered,bKash,882.93,46.51,96.76,832.68
ORD000331,CUST01896,REST0081,2025-09-13,13:05,Delivered,Cash,1180.92,40.12,161.77,1059.27
ORD000332,CUST01064,REST0082,2025-11-08,16:31,Delivered,bKash,554.94,139.74,138.74,555.94
ORD000333,CUST03297,REST0007,2025-05-14,17:02,Delivered,bKash,560.59,80.75,13.67,627.67
ORD000334,CUST00138,REST0021,2025-02-01,21:03,Delivered,bKash,1442.58,87.03,224.69,1304.92
ORD000335,CUST00335,REST0093,2025-01-26,16:27,Delivered,bKash,372.75,136.37,92.42,416.7
ORD000336,CUST04234,REST0091,2025-09-12,11:44,Delivered,Nagad,1493.19,137.42,76.56,1554.05
ORD000337,CUST04584,REST0049,2025-08-11,22:43,Delivered,Nagad,644.88,32.97,161.22,516.63
ORD000338,CUST04672,REST0004,2025-02-25,10:22,Delivered,Cash,853.49,48.07,211.33,690.23
ORD000339,CUST02677,REST0012,2025-10-20,14:12,Delivered,Card,1102.9,115.04,69.62,1148.32
ORD000340,CUST01634,REST0022,2025-05-05,17:22,Delivered,bKash,1736.64,36.58,162.64,1610.58
ORD000341,CUST04994,REST0034,2025-08-18,21:02,Delivered,bKash,1482.97,139.21,208.66,1413.52
ORD000342,CUST01534,REST0026,2025-02-22,10:37,Delivered,bKash,924.41,124.24,98.37,950.28
ORD000343,CUST01109,REST0028,2025-04-11,22:52,Delivered,bKash,1209.7,61.38,162.72,1108.36
ORD000344,CUST01587,REST0019,2025-11-30,11:23,Delivered,Cash,1794.31,65.55,158.98,1700.88
ORD000345,CUST03862,REST0031,2025-10-19,22:11,Delivered,Nagad,977.61,49.71,197.96,829.36
ORD000346,CUST04955,REST0014,2025-12-23,22:08,Delivered,Card,292.85,135.09,73.21,354.73
ORD000347,CUST01113,REST0087,2025-09-24,18:00,Delivered,Nagad,333.63,90.24,83.41,340.46
ORD000348,CUST01113,REST0081,2025-10-10,15:19,Delivered,Nagad,1146.07,46.82,152.4,1040.49
ORD000349,CUST02267,REST0023,2025-01-02,10:55,Delivered,bKash,660.8,60.3,4.98,716.12
ORD000350,CUST02890,REST0081,2025-01-22,17:16,Delivered,bKash,732.47,52.1,86.48,698.09
ORD000351,CUST00350,REST0008,2025-03-07,12:31,Delivered,bKash,1615.04,122.4,187.43,1550.01
ORD000352,CUST03963,REST0038,2025-07-31,13:04,Delivered,Card,1031.18,97.95,188.64,940.49
ORD000353,CUST01924,REST0010,2025-08-24,19:19,Delivered,bKash,494.55,53.97,86.76,461.76
ORD000354,CUST04501,REST0030,2025-01-17,14:25,Delivered,Cash,479.88,103.15,119.97,463.06
ORD000355,CUST00043,REST0007,2025-01-14,18:42,Delivered,Card,1435.0,97.59,172.47,1360.12
ORD000356,CUST03546,REST0002,2025-01-07,14:49,Delivered,bKash,809.25,129.31,9.11,929.45
ORD000357,CUST02306,REST0022,2025-12-01,15:55,Delivered,Nagad,1176.65,48.61,7.57,1217.69
ORD000358,CUST00852,REST0005,2025-08-10,16:38,Delivered,Cash,1371.32,117.86,67.74,1421.44
ORD000359,CUST03393,REST0067,2025-04-14,22:52,Delivered,bKash,950.43,52.47,28.43,974.47
ORD000360,CUST01287,REST0073,2025-01-01,14:27,Delivered,bKash,812.55,52.21,180.4,684.36
ORD000361,CUST02483,REST0069,2025-10-14,14:06,Delivered,bKash,301.85,109.82,75.46,336.21
ORD000362,CUST03780,REST0056,2025-09-04,11:07,Delivered,bKash,1354.02,62.17,49.73,1366.46
ORD000363,CUST04626,REST0020,2025-04-01,11:22,Delivered,bKash,462.67,123.2,115.67,470.2
ORD000364,CUST03369,REST0093,2025-11-10,15:06,Delivered,bKash,1578.17,59.08,108.4,1528.85
ORD000365,CUST03691,REST0070,2025-11-08,19:42,Delivered,Cash,1542.7,96.15,215.38,1423.47
ORD000366,CUST02117,REST0068,2025-08-02,15:23,Delivered,Nagad,939.32,46.35,143.87,841.8
ORD000367,CUST01049,REST0100,2025-02-12,19:47,Delivered,bKash,391.28,121.69,97.82,415.15
ORD000368,CUST02616,REST0057,2025-03-15,15:22,Delivered,bKash,621.18,40.11,133.14,528.15
ORD000369,CUST00513,REST0021,2025-08-30,12:17,Delivered,bKash,262.49,86.18,65.62,283.05
ORD000370,CUST00183,REST0017,2025-02-18,18:23,Delivered,Nagad,840.21,141.19,207.85,773.55
ORD000371,CUST02102,REST0079,2025-12-30,21:12,Delivered,Card,1706.48,72.65,127.94,1651.19
ORD000372,CUST01105,REST0027,2025-11-12,16:07,Delivered,Nagad,949.58,93.96,27.38,1016.16
ORD000373,CUST00160,REST0039,2025-08-10,13:44,Delivered,bKash,1733.83,127.35,135.65,1725.53
ORD000374,CUST03458,REST0083,2025-12-16,18:22,Delivered,Card,1558.84,115.22,3.38,1670.68
ORD000375,CUST00738,REST0067,2025-05-24,13:40,Delivered,bKash,1171.27,75.1,174.99,1071.38
ORD000376,CUST02312,REST0092,2025-11-25,12:39,Delivered,Nagad,1765.34,57.43,187.77,1635.0
ORD000377,CUST02669,REST0086,2025-07-28,10:46,Delivered,bKash,1454.28,53.48,71.73,1436.03
ORD000378,CUST03054,REST0070,2025-04-09,13:18,Delivered,bKash,1789.29,109.58,75.27,1823.6
ORD000379,CUST03381,REST0095,2025-07-07,22:18,Delivered,Nagad,979.46,44.93,204.72,819.67
ORD000380,CUST03116,REST0069,2025-04-24,12:09,Delivered,Card,769.47,35.46,192.37,612.56
ORD000381,CUST00201,REST0013,2025-06-24,21:34,Cancelled,Card,1320.99,31.72,189.75,1162.96
ORD000382,CUST01308,REST0098,2025-09-28,12:09,Delivered,Card,1560.02,49.15,65.98,1543.19
ORD000383,CUST02195,REST0050,2025-03-04,15:43,Delivered,bKash,1196.43,115.98,220.05,1092.36
ORD000384,CUST03476,REST0010,2025-10-11,18:07,Delivered,Card,960.87,62.03,128.37,894.53
ORD000385,CUST04807,REST0056,2025-08-13,10:43,Delivered,bKash,1314.52,43.52,122.3,1235.74
ORD000386,CUST04090,REST0044,2025-06-10,18:11,Delivered,bKash,823.22,149.66,82.89,889.99
ORD000387,CUST01770,REST0028,2025-02-05,21:57,Delivered,bKash,1228.2,40.1,187.46,1080.84
ORD000388,CUST03256,REST0085,2025-05-21,11:23,Delivered,bKash,798.45,50.44,156.89,692.0
ORD000389,CUST02595,REST0037,2025-11-14,20:06,Delivered,Nagad,1308.04,127.81,48.52,1387.33
ORD000390,CUST01939,REST0036,2025-07-15,21:21,Delivered,bKash,478.32,91.19,119.58,449.93
ORD000391,CUST01233,REST0056,2025-05-31,12:45,Delivered,bKash,1764.31,147.55,217.14,1694.72
ORD000392,CUST04968,REST0092,2025-09-26,22:01,Delivered,Nagad,1338.81,60.19,155.63,1243.37
ORD000393,CUST00575,REST0077,2025-12-10,18:35,Delivered,bKash,1673.75,44.39,196.59,1521.55
ORD000394,CUST00082,REST0057,2025-02-09,17:19,Delivered,bKash,1754.68,104.09,178.1,1680.67
ORD000395,CUST00263,REST0036,2025-08-26,18:47,Delivered,bKash,935.91,46.51,109.5,872.92
ORD000396,CUST03839,REST0001,2025-08-10,17:14,Delivered,bKash,656.04,127.03,28.86,754.21
ORD000397,CUST02971,REST0043,2025-10-08,15:18,Delivered,bKash,659.65,144.22,106.19,697.68
ORD000398,CUST00286,REST0009,2025-08-13,19:10,Delivered,Nagad,557.61,40.26,139.4,458.47
ORD000399,CUST00023,REST0084,2025-06-03,18:01,Delivered,bKash,352.78,51.35,88.2,315.93
ORD000400,CUST03668,REST0081,2025-10-07,22:40,Delivered,Nagad,843.27,117.03,122.3,838.0
ORD000401,CUST03991,REST0067,2025-12-19,12:05,Delivered,Cash,506.33,130.61,126.58,510.36
ORD000402,CUST03546,REST0032,2025-02-08,13:47,Delivered,Card,325.54,105.54,81.39,349.69
ORD000403,CUST04302,REST0099,2025-08-05,10:40,Delivered,bKash,1354.41,134.96,35.85,1453.52
ORD000404,CUST01456,REST0070,2025-09-01,21:50,Delivered,bKash,471.92,68.91,117.98,422.85
ORD000405,CUST00095,REST0058,2025-04-19,16:55,Delivered,bKash,998.04,69.5,202.96,864.58
ORD000406,CUST02523,REST0052,2025-03-02,11:20,Delivered,Card,551.27,55.86,137.82,469.31
ORD000407,CUST00137,REST0070,2025-07-17,10:00,Delivered,Nagad,400.56,126.12,100.14,426.54
ORD000408,CUST02038,REST0089,2025-10-03,17:41,Delivered,Nagad,1032.03,143.8,161.66,1014.17
ORD000409,CUST02250,REST0028,2025-06-21,19:14,Delivered,bKash,1531.44,106.39,124.15,1513.68
ORD000410,CUST03671,REST0065,2025-09-29,20:52,Delivered,bKash,533.45,92.66,55.56,570.55
ORD000411,CUST04170,REST0040,2025-09-28,20:49,Delivered,Cash,523.3,91.67,130.82,484.15
ORD000412,CUST01346,REST0080,2025-02-11,22:18,Delivered,bKash,1207.86,31.84,154.86,1084.84
ORD000413,CUST04645,REST0020,2025-07-08,18:37,Delivered,Cash,1668.53,125.17,186.58,1607.12
ORD000414,CUST02685,REST0088,2025-09-17,13:41,Delivered,Cash,904.47,69.78,226.12,748.13
ORD000415,CUST01000,REST0079,2025-06-01,18:16,Delivered,Nagad,732.05,136.3,151.83,716.52
ORD000416,CUST03238,REST0010,2025-05-11,12:59,Cancelled,bKash,1125.6,126.36,206.83,1045.13
ORD000417,CUST01025,REST0076,2025-04-24,17:31,Delivered,Card,854.6,117.96,211.29,761.27
ORD000418,CUST04387,REST0062,2025-08-10,19:17,Delivered,Nagad,1425.12,106.12,194.53,1336.71
ORD000419,CUST04167,REST0037,2025-02-23,14:48,Delivered,Nagad,556.32,103.55,73.19,586.68
ORD000420,CUST04204,REST0099,2025-12-04,21:59,Delivered,Card,1661.89,32.17,57.56,1636.5
ORD000421,CUST02646,REST0060,2025-10-23,11:25,Delivered,bKash,1416.58,50.73,99.95,1367.36
ORD000422,CUST03097,REST0091,2025-02-11,21:36,Delivered,Cash,1470.28,75.63,99.33,1446.58
ORD000423,CUST01834,REST0077,2025-04-03,14:09,Delivered,Card,1082.88,52.64,120.6,1014.92
ORD000424,CUST02251,REST0094,2025-09-17,15:33,Delivered,bKash,1293.85,56.27,29.13,1320.99
ORD000425,CUST03635,REST0067,2025-10-08,14:17,Delivered,bKash,1606.91,55.19,63.88,1598.22
ORD000426,CUST01499,REST0052,2025-12-22,16:57,Delivered,Card,1226.25,61.89,8.65,1279.49
ORD000427,CUST00569,REST0035,2025-07-11,13:52,Delivered,Nagad,1344.16,46.08,34.59,1355.65
ORD000428,CUST04260,REST0062,2025-05-05,20:57,Delivered,bKash,614.64,147.24,105.7,656.18
ORD000429,CUST01293,REST0012,2025-10-23,19:54,Delivered,bKash,590.5,68.81,141.09,518.22
ORD000430,CUST04276,REST0029,2025-12-14,19:19,Delivered,bKash,1668.67,134.9,233.25,1570.32
ORD000431,CUST02646,REST0030,2025-12-07,16:59,Delivered,Nagad,1705.55,32.47,95.06,1642.96
ORD000432,CUST00472,REST0022,2025-02-04,18:51,Delivered,Card,885.04,105.73,1.44,989.33
ORD000433,CUST03622,REST0081,2025-02-16,11:41,Delivered,bKash,840.16,122.91,30.82,932.25
ORD000434,CUST00532,REST0053,2025-06-02,20:48,Delivered,Nagad,895.69,103.54,40.33,958.9
ORD000435,CUST01990,REST0091,2025-08-26,20:16,Delivered,Nagad,1177.09,90.34,39.71,1227.72
ORD000436,CUST00609,REST0022,2025-01-05,21:17,Delivered,Cash,1384.24,139.32,88.26,1435.3
ORD000437,CUST01083,REST0060,2025-05-05,18:19,Delivered,Cash,947.72,41.89,79.31,910.3
ORD000438,CUST00975,REST0049,2025-11-24,19:02,Delivered,bKash,1193.43,133.9,200.85,1126.48
ORD000439,CUST00975,REST0049,2025-03-28,11:55,Delivered,bKash,1061.64,134.59,239.61,956.62
ORD000440,CUST04320,REST0007,2025-01-03,16:32,Delivered,Nagad,1786.92,143.78,139.75,1790.95
ORD000441,CUST03982,REST0046,2025-06-14,14:27,Delivered,Card,560.07,120.46,49.79,630.74
ORD000442,CUST04285,REST0011,2025-08-11,13:21,Delivered,bKash,1772.65,32.28,203.79,1601.14
ORD000443,CUST04155,REST0016,2025-12-15,16:53,Delivered,Nagad,747.06,53.14,116.68,683.52
ORD000444,CUST01508,REST0054,2025-10-24,10:39,Delivered,Nagad,344.35,100.64,86.09,358.9
ORD000445,CUST04921,REST0057,2025-12-09,12:52,Delivered,Nagad,632.92,120.27,158.23,594.96
ORD000446,CUST04502,REST0036,2025-12-07,11:59,Delivered,Nagad,373.72,128.22,60.5,441.44
ORD000447,CUST00614,REST0051,2025-01-25,11:16,Delivered,Card,1099.22,42.09,154.88,986.43
ORD000448,CUST03544,REST0022,2025-02-08,14:22,Delivered,bKash,356.79,136.08,89.2,403.67
ORD000449,CUST00384,REST0037,2025-04-15,22:34,Delivered,Card,1164.51,49.21,219.25,994.47
ORD000450,CUST00412,REST0003,2025-01-05,19:34,Delivered,Card,418.57,128.9,104.64,442.83
ORD000451,CUST03377,REST0035,2025-05-16,11:31,Delivered,Card,1348.06,96.47,89.42,1355.11
ORD000452,CUST02776,REST0038,2025-01-04,22:24,Delivered,Card,836.52,68.17,45.51,859.18
ORD000453,CUST02284,REST0055,2025-06-18,12:17,Delivered,bKash,1363.25,127.97,249.23,1241.99
ORD000454,CUST00663,REST0041,2025-11-12,16:48,Delivered,bKash,656.11,54.78,20.77,690.12
ORD000455,CUST04142,REST0038,2025-11-06,11:12,Delivered,Nagad,1497.59,38.93,14.28,1522.24
ORD000456,CUST04036,REST0088,2025-03-19,13:51,Delivered,Nagad,1785.77,64.86,101.82,1748.81
ORD000457,CUST00222,REST0034,2025-01-19,11:56,Delivered,bKash,648.04,145.24,52.59,740.69
ORD000458,CUST00752,REST0099,2025-07-24,17:46,Delivered,bKash,347.5,32.23,86.88,292.85
ORD000459,CUST03167,REST0011,2025-12-21,21:17,Delivered,bKash,661.97,62.55,23.42,701.1
ORD000460,CUST04914,REST0079,2025-11-20,22:42,Delivered,Card,256.88,80.57,64.22,273.23
ORD000461,CUST03155,REST0014,2025-02-02,15:09,Delivered,Card,694.25,67.37,173.56,588.06
ORD000462,CUST01269,REST0081,2025-05-30,17:30,Delivered,Nagad,1743.27,36.56,185.67,1594.16
ORD000463,CUST04106,REST0021,2025-07-12,15:40,Delivered,Card,1019.71,36.21,181.07,874.85
ORD000464,CUST02137,REST0028,2025-05-19,20:18,Delivered,bKash,1740.72,62.92,136.2,1667.44
ORD000465,CUST02374,REST0086,2025-09-29,10:07,Delivered,bKash,693.83,115.39,112.25,696.97
ORD000466,CUST02334,REST0060,2025-07-15,18:47,Delivered,Card,1740.53,109.56,45.15,1804.94
ORD000467,CUST00215,REST0034,2025-05-07,18:07,Delivered,Nagad,1712.85,109.49,34.0,1788.34
ORD000468,CUST00996,REST0065,2025-12-15,22:59,Delivered,bKash,1095.67,63.72,89.34,1070.05
ORD000469,CUST01872,REST0087,2025-08-19,14:16,Delivered,Card,1421.24,105.23,45.42,1481.05
ORD000470,CUST03211,REST0096,2025-02-13,19:05,Delivered,Nagad,1051.35,48.14,120.32,979.17
ORD000471,CUST03451,REST0004,2025-08-18,20:55,Delivered,Card,648.62,99.51,67.74,680.39
ORD000472,CUST01665,REST0056,2025-08-04,16:14,Delivered,Card,498.51,45.54,124.63,419.42
ORD000473,CUST00982,REST0070,2025-09-01,12:34,Delivered,bKash,1224.13,110.87,239.67,1095.33
ORD000474,CUST00402,REST0080,2025-01-09,11:56,Delivered,bKash,605.71,81.98,151.43,536.26
ORD000475,CUST00612,REST0010,2025-09-07,20:51,Delivered,Cash,1711.97,90.14,238.0,1564.11
ORD000476,CUST04925,REST0035,2025-07-19,17:00,Delivered,Nagad,911.21,84.73,178.21,817.73
ORD000477,CUST00906,REST0088,2025-11-30,12:36,Delivered,Cash,1740.27,107.52,38.98,1808.81
ORD000478,CUST04453,REST0010,2025-03-20,11:49,Delivered,bKash,1559.57,46.45,215.94,1390.08
ORD000479,CUST01906,REST0076,2025-09-02,16:24,Delivered,Card,1670.76,31.23,23.71,1678.28
ORD000480,CUST04361,REST0063,2025-07-09,22:05,Delivered,Nagad,1393.5,118.85,242.47,1269.88
ORD000481,CUST04096,REST0097,2025-03-27,18:22,Delivered,bKash,372.73,106.35,93.18,385.9
ORD000482,CUST01107,REST0091,2025-09-28,15:54,Delivered,bKash,1543.35,100.84,187.36,1456.83
ORD000483,CUST00228,REST0025,2025-09-19,11:45,Delivered,Cash,1088.68,76.74,132.97,1032.45
ORD000484,CUST01989,REST0074,2025-01-01,11:21,Delivered,Card,1713.92,109.27,0.77,1822.42
ORD000485,CUST02179,REST0089,2025-01-20,10:44,Delivered,Cash,284.63,62.77,71.16,276.24
ORD000486,CUST04008,REST0032,2025-05-10,18:37,Delivered,bKash,1347.16,32.84,5.57,1374.43
ORD000487,CUST04641,REST0056,2025-11-22,13:32,Delivered,Card,567.59,136.33,141.9,562.02
ORD000488,CUST00244,REST0026,2025-09-15,21:23,Delivered,Card,1416.4,139.2,93.37,1462.23
ORD000489,CUST01250,REST0068,2025-05-11,13:29,Delivered,Nagad,1187.8,74.63,7.9,1254.53
ORD000490,CUST00444,REST0073,2025-01-07,22:50,Delivered,Card,800.21,111.38,176.78,734.81
ORD000491,CUST00615,REST0027,2025-12-06,19:46,Pending,Card,1685.08,54.99,147.37,1592.7
ORD000492,CUST03781,REST0073,2025-08-29,13:42,Delivered,bKash,387.55,129.86,96.89,420.52
ORD000493,CUST00825,REST0090,2025-07-11,22:25,Delivered,Card,981.15,118.21,229.23,870.13
ORD000494,CUST03533,REST0011,2025-11-06,10:50,Delivered,Cash,480.44,128.81,120.11,489.14
ORD000495,CUST00936,REST0053,2025-10-24,21:43,Delivered,Card,1153.32,115.3,114.39,1154.23
ORD000496,CUST01745,REST0032,2025-04-25,19:00,Delivered,Cash,1142.58,39.9,55.19,1127.29
ORD000497,CUST04478,REST0059,2025-04-12,20:15,Delivered,Card,1795.81,97.38,30.04,1863.15
ORD000498,CUST02687,REST0030,2025-12-04,22:46,Delivered,bKash,827.3,61.85,67.79,821.36
ORD000499,CUST00522,REST0009,2025-11-15,17:18,Delivered,bKash,1730.42,59.0,148.93,1640.49
ORD000500,CUST04938,REST0011,2025-01-01,22:35,Delivered,Cash,1727.07,106.27,29.86,1803.48
ORD000501,CUST01877,REST0087,2025-01-25,18:27,Delivered,bKash,1001.34,112.45,115.64,998.15
ORD000502,CUST04033,REST0017,2025-07-28,18:04,Delivered,Nagad,1590.87,51.59,226.43,1416.03
ORD000503,CUST02206,REST0096,2025-05-23,18:47,Delivered,Card,452.56,87.49,113.14,426.91
