delivery_id,order_id,delivery_partner_id,pickup_time,delivery_time,estimated_minutes,actual_minutes,delivery_status,distance_km
DEL000246,ORD000249,RIDER0151,2025-07-03 01:21:00,2025-07-03 02:12:00,54,51,On Time,14.39
DEL000247,ORD000250,RIDER0128,2025-05-24 08:34:00,2025-05-24 09:06:00,33,32,On Time,14.88
DEL000248,ORD000251,RIDER0219,2025-06-10 21:10:00,2025-06-10 21:52:00,43,42,On Time,14.5
DEL000249,ORD000252,RIDER0146,2025-03-30 21:11:00,2025-03-30 22:00:00,60,49,On Time,8.95
DEL000250,ORD000253,RIDER0071,2025-01-16 22:25:00,2025-01-16 23:20:00,41,55,Late,5.88
DEL000251,ORD000254,RIDER0157,2025-09-06 20:28:00,2025-09-06 21:12:00,59,44,On Time,9.05
DEL000252,ORD000255,RIDER0081,2025-04-08 08:00:00,2025-04-08 08:59:00,37,59,Late,5.55
DEL000253,ORD000256,RIDER0022,2025-04-14 22:26:00,2025-04-14 23:05:00,36,39,Late,14.34
DEL000254,ORD000257,RIDER0221,2025-10-27 21:04:00,2025-10-27 21:52:00,25,48,Late,8.39
DEL000255,ORD000258,RIDER0033,2025-08-23 01:05:00,2025-08-23 02:08:00,52,63,Late,8.66
DEL000256,ORD000259,RIDER0095,2025-11-03 14:28:00,2025-11-03 15:13:00,53,45,On Time,4.37
DEL000257,ORD000260,RIDER0182,2025-10-01 10:46:00,2025-10-01 11:58:00,60,72,Late,4.95
DEL000258,ORD000261,RIDER0279,2025-09-18 23:52:00,2025-09-19 00:04:00,25,12,On Time,12.72
DEL000259,ORD000262,RIDER0067,2025-08-27 06:25:00,2025-08-27 06:51:00,38,26,On Time,7.73
DEL000260,ORD000263,RIDER0163,2025-09-19 21:58:00,2025-09-19 22:24:00,40,26,On Time,8.81
DEL000261,ORD000264,RIDER0161,2025-11-28 05:14:00,2025-11-28 06:00:00,42,46,Late,2.47
DEL000262,ORD000265,RIDER0003,2025-04-25 02:17:00,2025-04-25 03:06:00,51,49,On Time,0.83
DEL000263,ORD000266,RIDER0022,2025-09-25 07:06:00,2025-09-25 08:12:00,46,66,Late,8.67
DEL000264,ORD000267,RIDER0026,2025-01-12 08:00:00,2025-01-12 08:38:00,28,38,Late,1.86
DEL000265,ORD000268,RIDER0162,2025-03-14 03:29:00,2025-03-14 04:31:00,51,62,Late,9.06
DEL000266,ORD000269,RIDER0107,2025-12-28 03:30:00,2025-12-28 04:15:00,58,45,On Time,14.43
DEL000267,ORD000270,RIDER0235,2025-11-01 20:57:00,2025-11-01 21:40:00,55,43,On Time,9.32
DEL000268,ORD000271,RIDER0266,2025-06-27 18:01:00,2025-06-27 18:56:00,58,55,On Time,12.74
DEL000269,ORD000272,RIDER0160,2025-09-17 21:48:00,2025-09-17 22:46:00,58,58,On Time,1.46
DEL000270,ORD000273,RIDER0085,2025-09-16 03:54:00,2025-09-16 04:41:00,47,47,On Time,8.53
DEL000271,ORD000274,RIDER0008,2025-09-27 08:32:00,2025-09-27 09:31:00,50,59,Late,11.27
DEL000272,ORD000275,RIDER0060,2025-11-16 15:31:00,2025-11-16 16:14:00,40,43,Late,11.86
DEL000273,ORD000276,RIDER0117,2025-04-30 00:24:00,2025-04-30 01:07:00,53,43,On Time,8.67
DEL000274,ORD000277,RIDER0064,2025-06-18 03:23:00,2025-06-18 03:43:00,27,20,On Time,13.63
DEL000275,ORD000278,RIDER0196,2025-03-09 22:06:00,2025-03-09 22:52:00,48,46,On Time,7.83
DEL000276,ORD000279,RIDER0024,2025-02-28 15:28:00,2025-02-28 15:55:00,32,27,On Time,5.53
DEL000277,ORD000280,RIDER0019,2025-05-10 18:26:00,2025-05-10 19:01:00,47,35,On Time,4.21
DEL000278,ORD000281,RIDER0017,2025-09-23 10:21:00,2025-09-23 10:54:00,40,33,On Time,9.29
DEL000279,ORD000282,RIDER0185,2025-03-16 13:49:00,2025-03-16 14:45:00,45,56,Late,10.4
DEL000280,ORD000283,RIDER0241,2025-03-31 20:58:00,2025-03-31 21:33:00,25,35,Late,6.19
DEL000281,ORD000284,RIDER0181,2025-12-23 10:02:00,2025-12-23 10:40:00,34,38,Late,13.15
DEL000282,ORD000285,RIDER0097,2025-06-03 12:43:00,2025-06-03 13:19:00,48,36,On Time,11.85
DEL000283,ORD000286,RIDER0088,2025-08-06 14:44:00,2025-08-06 15:16:00,25,32,Late,3.37
DEL000284,ORD000287,RIDER0033,2025-01-28 03:40:00,2025-01-28 04:34:00,59,54,On Time,3.14
DEL000285,ORD000288,RIDER0033,2025-05-10 05:06:00,2025-05-10 06:07:00,33,61,Late,4.44
DEL000286,ORD000289,RIDER0277,2025-03-07 19:13:00,2025-03-07 20:11:00,58,58,On Time,5.17
DEL000287,ORD000290,RIDER0185,2025-05-24 20:39:00,2025-05-24 20:55:00,28,16,On Time,5.15
DEL000288,ORD000291,RIDER0175,2025-11-09 08:17:00,2025-11-09 08:51:00,33,34,Late,7.66
DEL000289,ORD000292,RIDER0216,2025-10-04 10:39:00,2025-10-04 11:43:00,56,64,Late,7.64
DEL000290,ORD000293,RIDER0023,2025-04-13 19:27:00,2025-04-13 19:52:00,25,25,On Time,7.04
DEL000291,ORD000294,RIDER0197,2025-11-10 19:46:00,2025-11-10 20:41:00,57,55,On Time,13.24
DEL000292,ORD000295,RIDER0116,2025-02-06 18:55:00,2025-02-06 19:30:00,32,35,Late,9.45
DEL000293,ORD000296,RIDER0129,2025-09-06 14:01:00,2025-09-06 14:39:00,42,38,On Time,1.19
DEL000294,ORD000297,RIDER0109,2025-06-05 15:48:00,2025-06-05 16:26:00,48,38,On Time,12.23
DEL000295,ORD000298,RIDER0293,2025-05-12 08:48:00,2025-05-12 09:03:00,27,15,On Time,3.65
DEL000296,ORD000299,RIDER0104,2025-02-16 03:08:00,2025-02-16 03:41:00,47,33,On Time,12.59
DEL000297,ORD000300,RIDER0161,2025-07-14 00:13:00,2025-07-14 01:07:00,54,54,On Time,9.2
DEL000298,ORD000301,RIDER0050,2025-04-13 22:30:00,2025-04-13 23:21:00,40,51,Late,8.28
DEL000299,ORD000302,RIDER0273,2025-11-24 09:22:00,2025-11-24 09:34:00,35,12,On Time,12.16
DEL000300,ORD000303,RIDER0027,2025-06-20 11:01:00,2025-06-20 11:52:00,47,51,Late,2.02
DEL000301,ORD000304,RIDER0021,2025-03-30 02:15:00,2025-03-30 03:05:00,53,50,On Time,6.32
DEL000302,ORD000305,RIDER0130,2025-09-03 15:46:00,2025-09-03 16:49:00,54,63,Late,7.28
DEL000303,ORD000306,RIDER0148,2025-02-27 01:23:00,2025-02-27 01:49:00,25,26,Late,9.65
DEL000304,ORD000307,RIDER0062,2025-04-15 08:19:00,2025-04-15 08:44:00,26,25,On Time,14.52
DEL000305,ORD000308,RIDER0298,2025-06-29 23:21:00,2025-06-30 00:12:00,43,51,Late,10.17
DEL000306,ORD000309,RIDER0219,2025-03-10 15:59:00,2025-03-10 16:55:00,54,56,Late,2.02
DEL000307,ORD000310,RIDER0205,2025-10-29 00:10:00,2025-10-29 01:13:00,55,63,Late,8.25
DEL000308,ORD000311,RIDER0284,2025-06-02 03:01:00,2025-06-02 03:32:00,37,31,On Time,3.2
DEL000309,ORD000312,RIDER0155,2025-01-25 11:46:00,2025-01-25 12:55:00,43,69,Late,9.71
DEL000310,ORD000313,RIDER0038,2025-02-04 06:51:00,2025-02-04 07:40:00,59,49,On Time,9.01
DEL000311,ORD000314,RIDER0012,2025-01-15 04:14:00,2025-01-15 04:58:00,43,44,Late,11.98
DEL000312,ORD000315,RIDER0263,2025-04-16 02:27:00,2025-04-16 02:52:00,29,25,On Time,5.52
DEL000313,ORD000316,RIDER0245,2025-08-06 23:10:00,2025-08-07 00:11:00,60,61,Late,3.32
DEL000314,ORD000317,RIDER0086,2025-03-15 23:32:00,2025-03-15 23:55:00,25,23,On Time,1.56
DEL000315,ORD000318,RIDER0032,2025-12-10 17:06:00,2025-12-10 17:44:00,44,38,On Time,10.1
DEL000316,ORD000319,RIDER0054,2025-10-12 09:26:00,2025-10-12 10:28:00,55,62,Late,14.46
DEL000317,ORD000320,RIDER0262,2025-02-07 20:28:00,2025-02-07 21:20:00,55,52,On Time,10.21
DEL000318,ORD000321,RIDER0221,2025-07-16 08:38:00,2025-07-16 08:50:00,37,12,On Time,12.54
DEL000319,ORD000322,RIDER0060,2025-10-07 15:29:00,2025-10-07 15:51:00,33,22,On Time,11.51
DEL000320,ORD000323,RIDER0072,2025-10-02 06:55:00,2025-10-02 07:49:00,39,54,Late,7.94
DEL000321,ORD000324,RIDER0257,2025-06-23 06:30:00,2025-06-23 07:21:00,49,51,Late,14.55
DEL000322,ORD000325,RIDER0150,2025-11-01 06:12:00,2025-11-01 06:52:00,44,40,On Time,8.93
DEL000323,ORD000326,RIDER0209,2025-02-13 09:18:00,2025-02-13 10:14:00,33,56,Late,3.66
DEL000324,ORD000327,RIDER0181,2025-06-03 13:25:00,2025-06-03 14:31:00,60,66,Late,3.84
DEL000325,ORD000328,RIDER0012,2025-06-02 04:39:00,2025-06-02 05:50:00,47,71,Late,6.97
DEL000326,ORD000329,RIDER0280,2025-10-18 12:27:00,2025-10-18 13:23:00,45,56,Late,3.05
DEL000327,ORD000330,RIDER0086,2025-05-22 15:27:00,2025-05-22 15:51:00,57,24,On Time,6.15
DEL000328,ORD000331,RIDER0278,2025-09-13 20:52:00,2025-09-13 21:35:00,41,43,Late,10.93
DEL000329,ORD000332,RIDER0208,2025-11-08 18:26:00,2025-11-08 19:04:00,35,38,Late,5.97
DEL000330,ORD000333,RIDER0271,2025-05-14 12:26:00,2025-05-14 12:54:00,37,28,On Time,10.1
DEL000331,ORD000334,RIDER0199,2025-02-01 23:13:00,2025-02-01 23:40:00,34,27,On Time,1.57
DEL000332,ORD000335,RIDER0179,2025-01-26 03:18:00,2025-01-26 04:15:00,29,57,Late,2.3
DEL000333,ORD000336,RIDER0279,2025-09-12 21:34:00,2025-09-12 22:16:00,47,42,On Time,9.66
DEL000334,ORD000337,RIDER0046,2025-08-11 12:01:00,2025-08-11 12:58:00,40,57,Late,9.04
DEL000335,ORD000338,RIDER0220,2025-02-25 13:58:00,2025-02-25 14:48:00,56,50,On Time,10.8
DEL000336,ORD000339,RIDER0116,2025-10-20 16:28:00,2025-10-20 16:59:00,35,31,On Time,4.13
DEL000337,ORD000340,RIDER0126,2025-05-05 10:56:00,2025-05-05 11:48:00,57,52,On Time,12.59
DEL000338,ORD000341,RIDER0117,2025-08-18 14:11:00,2025-08-18 14:57:00,51,46,On Time,6.74
DEL000339,ORD000342,RIDER0057,2025-02-22 14:00:00,2025-02-22 15:28:00,60,88,Late,5.96
DEL000340,ORD000343,RIDER0070,2025-04-11 21:10:00,2025-04-11 21:36:00,59,26,On Time,5.65
DEL000341,ORD000344,RIDER0039,2025-11-30 08:23:00,2025-11-30 09:26:00,48,63,Late,9.77
DEL000342,ORD000345,RIDER0166,2025-10-19 19:58:00,2025-10-19 20:33:00,30,35,Late,2.66
DEL000343,ORD000346,RIDER0119,2025-12-23 22:58:00,2025-12-23 23:58:00,56,60,Late,12.65
DEL000344,ORD000347,RIDER0098,2025-09-24 10:37:00,2025-09-24 10:49:00,31,12,On Time,3.44
DEL000345,ORD000348,RIDER0045,2025-10-10 21:11:00,2025-10-10 21:57:00,39,46,Late,13.45
DEL000346,ORD000349,RIDER0011,2025-01-02 06:20:00,2025-01-02 06:46:00,39,26,On Time,13.75
DEL000347,ORD000350,RIDER0175,2025-01-22 14:38:00,2025-01-22 15:22:00,47,44,On Time,12.44
DEL000348,ORD000351,RIDER0197,2025-03-07 03:26:00,2025-03-07 04:07:00,52,41,On Time,3.85
DEL000349,ORD000352,RIDER0064,2025-07-31 05:11:00,2025-07-31 06:07:00,48,56,Late,11.7
DEL000350,ORD000353,RIDER0170,2025-08-24 03:42:00,2025-08-24 04:16:00,52,34,On Time,1.61
DEL000351,ORD000354,RIDER0086,2025-01-17 11:44:00,2025-01-17 13:02:00,55,78,Late,12.9
DEL000352,ORD000355,RIDER0089,2025-01-14 07:08:00,2025-01-14 07:36:00,57,28,On Time,5.13
DEL000353,ORD000356,RIDER0109,2025-01-07 20:44:00,2025-01-07 21:42:00,47,58,Late,2.77
DEL000354,ORD000357,RIDER0174,2025-12-01 15:28:00,2025-12-01 15:40:00,39,12,On Time,2.55
DEL000355,ORD000358,RIDER0075,2025-08-10 02:42:00,2025-08-10 03:15:00,27,33,Late,11.64
DEL000356,ORD000359,RIDER0168,2025-04-14 19:00:00,2025-04-14 19:35:00,38,35,On Time,2.64
DEL000357,ORD000360,RIDER0112,2025-01-01 11:11:00,2025-01-01 11:48:00,28,37,Late,5.88
DEL000358,ORD000361,RIDER0217,2025-10-14 23:44:00,2025-10-15 00:37:00,48,53,Late,7.89
DEL000359,ORD000362,RIDER0212,2025-09-04 19:56:00,2025-09-04 20:57:00,52,61,Late,5.42
DEL000360,ORD000363,RIDER0012,2025-04-01 20:47:00,2025-04-01 21:02:00,28,15,On Time,1.15
DEL000361,ORD000364,RIDER0141,2025-11-10 06:30:00,2025-11-10 07:29:00,51,59,Late,1.11
DEL000362,ORD000365,RIDER0145,2025-11-08 04:36:00,2025-11-08 04:50:00,28,14,On Time,11.75
DEL000363,ORD000366,RIDER0019,2025-08-02 20:08:00,2025-08-02 20:40:00,32,32,On Time,13.93
DEL000364,ORD000367,RIDER0085,2025-02-12 12:51:00,2025-02-12 13:29:00,40,38,On Time,11.83
DEL000365,ORD000368,RIDER0201,2025-03-15 06:53:00,2025-03-15 07:46:00,51,53,Late,6.41
DEL000366,ORD000369,RIDER0291,2025-08-30 05:10:00,2025-08-30 05:22:00,37,12,On Time,9.47
DEL000367,ORD000370,RIDER0187,2025-02-18 03:12:00,2025-02-18 04:12:00,44,60,Late,9.33
DEL000368,ORD000371,RIDER0259,2025-12-30 21:28:00,2025-12-30 22:00:00,30,32,Late,7.03
DEL000369,ORD000372,RIDER0111,2025-11-12 08:21:00,2025-11-12 08:41:00,29,20,On Time,14.1
DEL000370,ORD000373,RIDER0123,2025-08-10 11:07:00,2025-08-10 11:57:00,44,50,Late,1.12
DEL000371,ORD000374,RIDER0297,2025-12-16 03:15:00,2025-12-16 03:56:00,52,41,On Time,2.38
DEL000372,ORD000375,RIDER0146,2025-05-24 00:47:00,2025-05-24 01:35:00,42,48,Late,1.0
DEL000373,ORD000376,RIDER0196,2025-11-25 04:54:00,2025-11-25 06:01:00,41,67,Late,12.49
DEL000374,ORD000377,RIDER0180,2025-07-28 20:13:00,2025-07-28 21:12:00,59,59,On Time,9.09
DEL000375,ORD000378,RIDER0106,2025-04-09 21:15:00,2025-04-09 22:05:00,49,50,Late,10.15
DEL000376,ORD000379,RIDER0262,2025-07-07 19:42:00,2025-07-07 20:21:00,29,39,Late,12.26
DEL000377,ORD000380,RIDER0130,2025-04-24 16:48:00,2025-04-24 17:49:00,58,61,Late,14.56
DEL000378,ORD000381,RIDER0270,2025-06-24 20:31:00,2025-06-24 21:10:00,26,39,Late,0.87
DEL000379,ORD000382,RIDER0101,2025-09-28 06:35:00,2025-09-28 07:14:00,31,39,Late,3.41
DEL000380,ORD000383,RIDER0272,2025-03-04 02:15:00,2025-03-04 02:39:00,31,24,On Time,6.87
DEL000381,ORD000384,RIDER0281,2025-10-11 23:28:00,2025-10-11 23:50:00,34,22,On Time,11.87
DEL000382,ORD000385,RIDER0241,2025-08-13 00:22:00,2025-08-13 01:00:00,59,38,On Time,10.22
DEL000383,ORD000386,RIDER0065,2025-06-10 18:31:00,2025-06-10 19:02:00,25,31,Late,12.85
DEL000384,ORD000387,RIDER0101,2025-02-05 02:37:00,2025-02-05 03:21:00,40,44,Late,3.38
DEL000385,ORD000388,RIDER0189,2025-05-21 16:42:00,2025-05-21 17:34:00,51,52,Late,9.97
DEL000386,ORD000389,RIDER0291,2025-11-14 18:23:00,2025-11-14 18:57:00,43,34,On Time,6.08
DEL000387,ORD000390,RIDER0190,2025-07-15 22:58:00,2025-07-15 23:40:00,25,42,Late,9.3
DEL000388,ORD000391,RIDER0042,2025-05-31 11:17:00,2025-05-31 12:06:00,57,49,On Time,11.04
DEL000389,ORD000392,RIDER0136,2025-09-26 20:37:00,2025-09-26 21:13:00,58,36,On Time,13.26
DEL000390,ORD000393,RIDER0237,2025-12-10 13:12:00,2025-12-10 13:24:00,26,12,On Time,11.12
DEL000391,ORD000394,RIDER0036,2025-02-09 06:17:00,2025-02-09 06:34:00,33,17,On Time,5.88
DEL000392,ORD000395,RIDER0080,2025-08-26 03:11:00,2025-08-26 03:23:00,25,12,On Time,5.98
DEL000393,ORD000396,RIDER0298,2025-08-10 22:01:00,2025-08-10 22:39:00,42,38,On Time,11.74
DEL000394,ORD000397,RIDER0024,2025-10-08 02:58:00,2025-10-08 03:12:00,29,14,On Time,2.03
DEL000395,ORD000398,RIDER0106,2025-08-13 07:14:00,2025-08-13 08:21:00,55,67,Late,12.72
DEL000396,ORD000399,RIDER0008,2025-06-03 01:29:00,2025-06-03 02:35:00,59,66,Late,3.74
DEL000397,ORD000400,RIDER0058,2025-10-07 04:24:00,2025-10-07 05:21:00,59,57,On Time,12.18
DEL000398,ORD000401,RIDER0057,2025-12-19 16:56:00,2025-12-19 17:45:00,54,49,On Time,1.15
DEL000399,ORD000402,RIDER0067,2025-02-08 05:27:00,2025-02-08 05:56:00,27,29,Late,14.92
DEL000400,ORD000403,RIDER0297,2025-08-05 12:32:00,2025-08-05 13:07:00,49,35,On Time,11.52
DEL000401,ORD000404,RIDER0115,2025-09-01 09:33:00,2025-09-01 09:54:00,26,21,On Time,8.95
DEL000402,ORD000405,RIDER0148,2025-04-19 03:06:00,2025-04-19 04:17:00,60,71,Late,6.56
DEL000403,ORD000406,RIDER0046,2025-03-02 01:45:00,2025-03-02 02:45:00,51,60,Late,4.07
DEL000404,ORD000407,RIDER0156,2025-07-17 08:20:00,2025-07-17 08:59:00,32,39,Late,10.54
DEL000405,ORD000408,RIDER0020,2025-10-03 14:38:00,2025-10-03 15:31:00,53,53,On Time,14.47
DEL000406,ORD000409,RIDER0018,2025-06-21 05:24:00,2025-06-21 06:13:00,55,49,On Time,8.81
DEL000407,ORD000410,RIDER0284,2025-09-29 10:42:00,2025-09-29 11:51:00,56,69,Late,14.89
DEL000408,ORD000411,RIDER0274,2025-09-28 13:51:00,2025-09-28 14:21:00,33,30,On Time,8.93
DEL000409,ORD000412,RIDER0261,2025-02-11 16:17:00,2025-02-11 16:50:00,36,33,On Time,13.09
DEL000410,ORD000413,RIDER0279,2025-07-08 05:02:00,2025-07-08 05:52:00,43,50,Late,4.5
DEL000411,ORD000414,RIDER0268,2025-09-17 19:04:00,2025-09-17 19:45:00,45,41,On Time,9.96
DEL000412,ORD000415,RIDER0255,2025-06-01 07:53:00,2025-06-01 08:39:00,31,46,Late,7.23
DEL000413,ORD000416,RIDER0187,2025-05-11 13:52:00,2025-05-11 14:30:00,49,38,On Time,6.48
DEL000414,ORD000417,RIDER0188,2025-04-24 07:38:00,2025-04-24 08:15:00,45,37,On Time,11.28
DEL000415,ORD000418,RIDER0238,2025-08-10 16:32:00,2025-08-10 17:06:00,38,34,On Time,2.72
DEL000416,ORD000419,RIDER0222,2025-02-23 19:58:00,2025-02-23 20:36:00,44,38,On Time,3.1
DEL000417,ORD000420,RIDER0213,2025-12-04 18:14:00,2025-12-04 19:03:00,44,49,Late,11.09
DEL000418,ORD000421,RIDER0198,2025-10-23 12:26:00,2025-10-23 13:13:00,48,47,On Time,11.11
DEL000419,ORD000422,RIDER0149,2025-02-11 14:43:00,2025-02-11 15:24:00,41,41,On Time,0.91
DEL000420,ORD000423,RIDER0180,2025-04-03 20:04:00,2025-04-03 21:19:00,56,75,Late,5.74
DEL000421,ORD000424,RIDER0045,2025-09-17 19:14:00,2025-09-17 19:42:00,41,28,On Time,13.38
DEL000422,ORD000425,RIDER0198,2025-10-08 07:06:00,2025-10-08 07:46:00,27,40,Late,11.25
DEL000423,ORD000426,RIDER0268,2025-12-22 08:43:00,2025-12-22 09:10:00,35,27,On Time,8.55
DEL000424,ORD000427,RIDER0073,2025-07-11 19:51:00,2025-07-11 20:11:00,26,20,On Time,7.65
DEL000425,ORD000428,RIDER0258,2025-05-05 18:05:00,2025-05-05 18:43:00,38,38,On Time,11.98
DEL000426,ORD000429,RIDER0246,2025-10-23 16:55:00,2025-10-23 17:35:00,48,40,On Time,7.95
DEL000427,ORD000430,RIDER0226,2025-12-14 09:05:00,2025-12-14 10:05:00,56,60,Late,12.28
DEL000428,ORD000431,RIDER0233,2025-12-07 08:27:00,2025-12-07 08:39:00,25,12,On Time,4.37
DEL000429,ORD000432,RIDER0127,2025-02-04 17:20:00,2025-02-04 17:51:00,38,31,On Time,12.36
DEL000430,ORD000433,RIDER0064,2025-02-16 04:38:00,2025-02-16 05:08:00,43,30,On Time,0.8
DEL000431,ORD000434,RIDER0151,2025-06-02 14:19:00,2025-06-02 15:05:00,45,46,Late,11.41
DEL000432,ORD000435,RIDER0029,2025-08-26 08:17:00,2025-08-26 08:53:00,31,36,Late,5.1
DEL000433,ORD000436,RIDER0272,2025-01-05 14:23:00,2025-01-05 15:12:00,25,49,Late,1.48
DEL000434,ORD000437,RIDER0230,2025-05-05 21:47:00,2025-05-05 22:08:00,41,21,On Time,2.39
DEL000435,ORD000438,RIDER0269,2025-11-24 10:00:00,2025-11-24 10:52:00,53,52,On Time,2.35
DEL000436,ORD000439,RIDER0225,2025-03-28 05:24:00,2025-03-28 06:06:00,44,42,On Time,10.42
DEL000437,ORD000440,RIDER0215,2025-01-03 19:05:00,2025-01-03 19:27:00,25,22,On Time,4.63
DEL000438,ORD000441,RIDER0289,2025-06-14 15:01:00,2025-06-14 15:30:00,27,29,Late,9.08
DEL000439,ORD000442,RIDER0139,2025-08-11 08:05:00,2025-08-11 08:52:00,51,47,On Time,6.45
DEL000440,ORD000443,RIDER0256,2025-12-15 16:15:00,2025-12-15 16:43:00,36,28,On Time,5.28
DEL000441,ORD000444,RIDER0268,2025-10-24 17:29:00,2025-10-24 17:58:00,27,29,Late,4.56
DEL000442,ORD000445,RIDER0219,2025-12-09 10:39:00,2025-12-09 11:09:00,33,30,On Time,11.57
DEL000443,ORD000446,RIDER0257,2025-12-07 06:56:00,2025-12-07 07:14:00,33,18,On Time,11.7
DEL000444,ORD000447,RIDER0266,2025-01-25 11:46:00,2025-01-25 12:08:00,26,22,On Time,8.96
DEL000445,ORD000448,RIDER0147,2025-02-08 16:45:00,2025-02-08 17:33:00,49,48,On Time,3.05
DEL000446,ORD000449,RIDER0046,2025-04-15 02:26:00,2025-04-15 03:32:00,48,66,Late,10.2
DEL000447,ORD000450,RIDER0146,2025-01-05 20:30:00,2025-01-05 21:36:00,59,66,Late,6.24
DEL000448,ORD000451,RIDER0144,2025-05-16 19:20:00,2025-05-16 19:36:00,26,16,On Time,10.18
DEL000449,ORD000452,RIDER0181,2025-01-04 08:54:00,2025-01-04 09:06:00,28,12,On Time,2.95
DEL000450,ORD000453,RIDER0016,2025-06-18 01:38:00,2025-06-18 02:41:00,56,63,Late,3.08
DEL000451,ORD000454,RIDER0212,2025-11-12 03:50:00,2025-11-12 04:32:00,35,42,Late,8.85
DEL000452,ORD000455,RIDER0046,2025-11-06 03:02:00,2025-11-06 03:56:00,30,54,Late,2.85
DEL000453,ORD000456,RIDER0087,2025-03-19 14:55:00,2025-03-19 15:56:00,54,61,Late,7.7
DEL000454,ORD000457,RIDER0078,2025-01-19 14:42:00,2025-01-19 15:37:00,40,55,Late,9.9
DEL000455,ORD000458,RIDER0242,2025-07-24 16:54:00,2025-07-24 17:11:00,30,17,On Time,1.27
DEL000456,ORD000459,RIDER0138,2025-12-21 08:55:00,2025-12-21 10:05:00,56,70,Late,6.75
DEL000457,ORD000460,RIDER0165,2025-11-20 16:49:00,2025-11-20 17:17:00,30,28,On Time,8.17
DEL000458,ORD000461,RIDER0188,2025-02-02 04:00:00,2025-02-02 04:38:00,35,38,Late,11.13
DEL000459,ORD000462,RIDER0222,2025-05-30 02:47:00,2025-05-30 03:16:00,41,29,On Time,4.71
DEL000460,ORD000463,RIDER0195,2025-07-12 17:13:00,2025-07-12 17:57:00,25,44,Late,6.28
DEL000461,ORD000464,RIDER0201,2025-05-19 20:30:00,2025-05-19 20:42:00,29,12,On Time,11.4
DEL000462,ORD000465,RIDER0113,2025-09-29 11:11:00,2025-09-29 11:34:00,26,23,On Time,5.62
DEL000463,ORD000466,RIDER0022,2025-07-15 13:55:00,2025-07-15 14:41:00,41,46,Late,9.97
DEL000464,ORD000467,RIDER0063,2025-05-07 09:47:00,2025-05-07 10:47:00,58,60,Late,12.56
DEL000465,ORD000468,RIDER0293,2025-12-15 16:25:00,2025-12-15 17:07:00,49,42,On Time,12.52
DEL000466,ORD000469,RIDER0153,2025-08-19 17:51:00,2025-08-19 18:36:00,35,45,Late,8.87
DEL000467,ORD000470,RIDER0022,2025-02-13 06:57:00,2025-02-13 07:50:00,42,53,Late,3.05
DEL000468,ORD000471,RIDER0281,2025-08-18 16:31:00,2025-08-18 17:14:00,49,43,On Time,6.1
DEL000469,ORD000472,RIDER0023,2025-08-04 15:39:00,2025-08-04 16:16:00,54,37,On Time,13.99
DEL000470,ORD000473,RIDER0072,2025-09-01 01:16:00,2025-09-01 02:08:00,59,52,On Time,14.35
DEL000471,ORD000474,RIDER0256,2025-01-09 10:33:00,2025-01-09 11:04:00,34,31,On Time,2.89
DEL000472,ORD000475,RIDER0077,2025-09-07 04:21:00,2025-09-07 04:58:00,37,37,On Time,11.77
DEL000473,ORD000476,RIDER0097,2025-07-19 03:45:00,2025-07-19 04:23:00,46,38,On Time,11.45
DEL000474,ORD000477,RIDER0076,2025-11-30 13:45:00,2025-11-30 15:15:00,58,90,Late,7.89
DEL000475,ORD000478,RIDER0147,2025-03-20 02:08:00,2025-03-20 02:58:00,31,50,Late,2.19
DEL000476,ORD000479,RIDER0128,2025-09-02 12:34:00,2025-09-02 13:39:00,33,65,Late,2.12
DEL000477,ORD000480,RIDER0114,2025-07-09 21:27:00,2025-07-09 22:24:00,58,57,On Time,10.91
DEL000478,ORD000481,RIDER0186,2025-03-27 23:55:00,2025-03-28 00:45:00,59,50,On Time,1.6
DEL000479,ORD000482,RIDER0147,2025-09-28 05:33:00,2025-09-28 06:19:00,43,46,Late,5.18
DEL000480,ORD000483,RIDER0163,2025-09-19 14:56:00,2025-09-19 16:00:00,53,64,Late,12.57
DEL000481,ORD000484,RIDER0175,2025-01-01 13:45:00,2025-01-01 13:57:00,27,12,On Time,13.39
DEL000482,ORD000485,RIDER0082,2025-01-20 07:01:00,2025-01-20 07:56:00,52,55,Late,14.67
DEL000483,ORD000486,RIDER0163,2025-05-10 23:01:00,2025-05-10 23:33:00,47,32,On Time,7.72
DEL000484,ORD000487,RIDER0064,2025-11-22 20:15:00,2025-11-22 21:12:00,43,57,Late,2.34
DEL000485,ORD000488,RIDER0195,2025-09-15 07:35:00,2025-09-15 08:30:00,48,55,Late,2.51
DEL000486,ORD000489,RIDER0064,2025-05-11 14:33:00,2025-05-11 14:45:00,34,12,On Time,2.11
DEL000487,ORD000490,RIDER0261,2025-01-07 06:44:00,2025-01-07 07:29:00,48,45,On Time,1.99
DEL000488,ORD000492,RIDER0102,2025-08-29 07:20:00,2025-08-29 07:32:00,25,12,On Time,9.59
DEL000489,ORD000493,RIDER0005,2025-07-11 14:14:00,2025-07-11 15:20:00,50,66,Late,8.57
DEL000490,ORD000494,RIDER0057,2025-11-06 13:06:00,2025-11-06 13:33:00,37,27,On Time,14.66
DEL000491,ORD000495,RIDER0288,2025-10-24 01:14:00,2025-10-24 01:43:00,29,29,On Time,2.24
