customer_id,customer_name,gender,age,city,signup_date,customer_segment
CUST00396,Customer 00396,Female,45,Dhaka,2024-01-14,Senior
CUST00397,Customer 00397,Female,23,Rajshahi,2023-06-11,Young
CUST00398,Customer 00398,Female,58,Chattogram,2023-10-10,Senior
CUST00399,Customer 00399,Female,33,Sylhet,2023-09-26,Adult
CUST00400,Customer 00400,Male,21,Dhaka,2024-04-28,Young
CUST00401,Customer 00401,Female,52,Rangpur,2024-10-28,Senior
CUST00402,Customer 00402,Female,43,Sylhet,2024-08-20,Mid-age
CUST00403,Customer 00403,Male,29,Dhaka,2025-03-09,Adult
CUST00404,Customer 00404,Male,28,Chattogram,2025-03-08,Adult
CUST00405,Customer 00405,Female,54,Khulna,2024-01-25,Senior
CUST00406,Customer 00406,Female,42,Barishal,2024-02-20,Mid-age
CUST00407,Customer 00407,Female,35,Chattogram,2024-03-01,Mid-age
CUST00408,Customer 00408,Female,36,Rangpur,2025-09-23,Mid-age
CUST00409,Customer 00409,Female,40,Dhaka,2025-05-16,Mid-age
CUST00410,Customer 00410,Female,55,Chattogram,2023-03-27,Senior
CUST00411,Customer 00411,Male,35,Rangpur,2024-02-27,Mid-age
CUST00412,Customer 00412,Female,43,Rangpur,2023-04-28,Mid-age
CUST00413,Customer 00413,Female,23,Rajshahi,2025-08-16,Young
CUST00414,Customer 00414,Male,21,Rangpur,2025-05-31,Young
CUST00415,Customer 00415,Male,46,Dhaka,2025-09-18,Senior
CUST00416,Customer 00416,Male,51,Rangpur,2024-02-19,Senior
CUST00417,Customer 00417,Male,34,Dhaka,2024-08-21,Adult
CUST00418,Customer 00418,Female,60,Dhaka,2023-02-09,Senior
CUST00419,Customer 00419,Female,60,Dhaka,2024-12-03,Senior
CUST00420,Customer 00420,Female,33,Chattogram,2024-06-20,Adult
CUST00421,Customer 00421,Female,19,Dhaka,2024-02-24,Young
CUST00422,Customer 00422,Female,51,Dhaka,2024-10-25,Senior
CUST00423,Customer 00423,Female,25,Dhaka,2023-04-05,Adult
CUST00424,Customer 00424,Male,30,Dhaka,2025-08-30,Adult
CUST00425,Customer 00425,Female,59,Sylhet,2024-10-11,Senior
CUST00426,Customer 00426,Male,25,Chattogram,2023-10-15,Adult
CUST00427,Customer 00427,Male,47,Dhaka,2024-02-16,Senior
CUST00428,Customer 00428,Female,49,Khulna,2024-02-04,Senior
CUST00429,Customer 00429,Male,53,Rangpur,2024-06-11,Senior
CUST00430,Customer 00430,Female,47,Khulna,2025-11-07,Senior
CUST00431,Customer 00431,Male,18,Dhaka,2023-05-16,Young
CUST00432,Customer 00432,Female,60,Khulna,2025-01-28,Senior
CUST00433,Customer 00433,Male,56,Dhaka,2025-04-22,Senior
CUST00434,Customer 00434,Female,34,Dhaka,2024-12-10,Adult
CUST00435,Customer 00435,Female,37,Dhaka,2025-10-21,Mid-age
CUST00436,Customer 00436,Female,41,Barishal,2024-01-16,Mid-age
CUST00437,Customer 00437,Female,39,Dhaka,2024-05-23,Mid-age
CUST00438,Customer 00438,Female,46,Dhaka,2025-03-16,Senior
CUST00439,Customer 00439,Male,39,Dhaka,2024-04-20,Mid-age
CUST00440,Customer 00440,Male,26,Rangpur,2025-08-11,Adult
CUST00441,Customer 00441,Male,54,Sylhet,2025-04-28,Senior
CUST00442,Customer 00442,Female,27,Dhaka,2025-06-15,Adult
CUST00443,Customer 00443,Male,53,Chattogram,2023-02-01,Senior
CUST00444,Customer 00444,Female,54,Chattogram,2023-04-28,Senior
CUST00445,Customer 00445,Female,45,Rajshahi,2023-07-10,Senior
CUST00446,Customer 00446,Male,45,Dhaka,2023-03-15,Senior
CUST00447,Customer 00447,Male,59,Rangpur,2024-09-14,Senior
CUST00448,Customer 00448,Female,60,Dhaka,2025-05-20,Senior
CUST00449,Customer 00449,Male,38,Rajshahi,2024-08-08,Mid-age
CUST00450,Customer 00450,Female,41,Dhaka,2024-02-24,Mid-age
CUST00451,Customer 00451,Female,59,Dhaka,2024-04-17,Senior
CUST00452,Customer 00452,Female,57,Dhaka,2023-04-24,Senior
CUST00453,Customer 00453,Female,19,Chattogram,2023-11-26,Young
CUST00454,Customer 00454,Female,25,Dhaka,2023-12-05,Adult
CUST00455,Customer 00455,Male,44,Barishal,2023-08-26,Mid-age
CUST00456,Customer 00456,Male,39,Dhaka,2023-03-20,Mid-age
CUST00457,Customer 00457,Female,54,Rajshahi,2024-04-08,Senior
CUST00458,Customer 00458,Female,44,Barishal,2024-08-27,Mid-age
CUST00459,Customer 00459,Male,46,Sylhet,2024-07-15,Senior
CUST00460,Customer 00460,Male,20,Khulna,2023-10-12,Young
CUST00461,Customer 00461,Female,30,Rajshahi,2023-08-11,Adult
CUST00462,Customer 00462,Male,27,Dhaka,2024-08-15,Adult
CUST00463,Customer 00463,Female,53,Barishal,2024-01-08,Senior
CUST00464,Customer 00464,Male,26,Dhaka,2025-06-29,Adult
CUST00465,Customer 00465,Female,44,Sylhet,2025-04-07,Mid-age
CUST00466,Customer 00466,Male,51,Khulna,2023-08-24,Senior
CUST00467,Customer 00467,Female,18,Dhaka,2024-11-01,Young
CUST00468,Customer 00468,Male,49,Dhaka,2025-04-07,Senior
CUST00469,Customer 00469,Male,42,Chattogram,2025-02-01,Mid-age
CUST00470,Customer 00470,Female,46,Barishal,2024-01-15,Senior
CUST00471,Customer 00471,Male,24,Mymensingh,2025-03-04,Young
CUST00472,Customer 00472,Female,20,Chattogram,2024-09-05,Young
CUST00473,Customer 00473,Male,37,Rajshahi,2024-07-16,Mid-age
CUST00474,Customer 00474,Female,37,Rangpur,2024-02-24,Mid-age
CUST00475,Customer 00475,Male,47,Dhaka,2023-02-21,Senior
CUST00476,Customer 00476,Female,52,Dhaka,2025-03-29,Senior
CUST00477,Customer 00477,Male,52,Rajshahi,2023-07-24,Senior
CUST00478,Customer 00478,Female,56,Barishal,2025-09-27,Senior
CUST00479,Customer 00479,Male,44,Rangpur,2024-12-31,Mid-age
CUST00480,Customer 00480,Female,43,Chattogram,2023-09-14,Mid-age
CUST00481,Customer 00481,Female,31,Dhaka,2023-07-04,Adult
CUST00482,Customer 00482,Female,34,Chattogram,2023-05-25,Adult
CUST00483,Customer 00483,Male,35,Dhaka,2025-11-03,Mid-age
CUST00484,Customer 00484,Female,46,Dhaka,2023-09-03,Senior
CUST00485,Customer 00485,Male,37,Khulna,2023-07-06,Mid-age
CUST00486,Customer 00486,Female,44,Dhaka,2025-05-15,Mid-age
CUST00487,Customer 00487,Male,35,Barishal,2023-02-09,Mid-age
CUST00488,Customer 00488,Female,21,Chattogram,2024-08-23,Young
CUST00489,Customer 00489,Male,18,Sylhet,2025-08-19,Young
CUST00490,Customer 00490,Male,18,Dhaka,2025-09-12,Young
CUST00491,Customer 00491,Female,43,Dhaka,2023-01-09,Mid-age
CUST00492,Customer 00492,Male,37,Dhaka,2023-12-16,Mid-age
CUST00493,Customer 00493,Male,40,Mymensingh,2023-03-25,Mid-age
CUST00494,Customer 00494,Female,27,Barishal,2024-06-16,Adult
CUST00495,Customer 00495,Male,28,Chattogram,2025-09-15,Adult
CUST00496,Customer 00496,Male,58,Dhaka,2023-12-24,Senior
CUST00497,Customer 00497,Male,58,Mymensingh,2024-01-13,Senior
CUST00498,Customer 00498,Female,22,Dhaka,2023-06-21,Young
CUST00499,Customer 00499,Male,18,Dhaka,2025-11-14,Young
CUST00500,Customer 00500,Female,34,Sylhet,2024-01-28,Adult
CUST00501,Customer 00501,Male,39,Mymensingh,2024-12-02,Mid-age
CUST00502,Customer 00502,Male,51,Dhaka,2024-07-02,Senior
CUST00503,Customer 00503,Male,58,Dhaka,2025-02-22,Senior
CUST00504,Customer 00504,Female,46,Mymensingh,2023-11-28,Senior
CUST00505,Customer 00505,Male,21,Dhaka,2025-03-04,Young
CUST00506,Customer 00506,Male,22,Dhaka,2024-10-10,Young
CUST00507,Customer 00507,Female,28,Sylhet,2025-09-09,Adult
CUST00508,Customer 00508,Male,38,Rangpur,2025-11-18,Mid-age
CUST00509,Customer 00509,Female,52,Chattogram,2024-06-26,Senior
CUST00510,Customer 00510,Female,29,Mymensingh,2025-11-08,Adult
CUST00511,Customer 00511,Male,43,Rajshahi,2024-05-05,Mid-age
CUST00512,Customer 00512,Female,36,Dhaka,2023-10-10,Mid-age
CUST00513,Customer 00513,Male,24,Mymensingh,2025-05-11,Young
CUST00514,Customer 00514,Female,24,Chattogram,2023-04-23,Young
CUST00515,Customer 00515,Female,43,Dhaka,2025-05-11,Mid-age
CUST00516,Customer 00516,Male,57,Chattogram,2024-09-01,Senior
CUST00517,Customer 00517,Female,22,Dhaka,2024-05-22,Young
CUST00518,Customer 00518,Female,38,Dhaka,2024-04-10,Mid-age
CUST00519,Customer 00519,Female,31,Dhaka,2025-04-03,Adult
CUST00520,Customer 00520,Female,21,Chattogram,2024-08-31,Young
CUST00521,Customer 00521,Female,40,Barishal,2023-10-17,Mid-age
CUST00522,Customer 00522,Male,59,Sylhet,2025-05-17,Senior
CUST00523,Customer 00523,Female,37,Mymensingh,2025-02-20,Mid-age
CUST00524,Customer 00524,Male,32,Dhaka,2023-06-11,Adult
CUST00525,Customer 00525,Female,46,Dhaka,2024-09-15,Senior
CUST00526,Customer 00526,Male,25,Dhaka,2024-12-17,Adult
CUST00527,Customer 00527,Male,58,Dhaka,2024-07-20,Senior
CUST00528,Customer 00528,Female,36,Dhaka,2025-09-20,Mid-age
CUST00529,Customer 00529,Female,56,Barishal,2024-08-18,Senior
CUST00530,Customer 00530,Female,45,Rangpur,2025-08-16,Senior
CUST00531,Customer 00531,Male,44,Mymensingh,2025-10-09,Mid-age
CUST00532,Customer 00532,Female,21,Dhaka,2024-04-19,Young
CUST00533,Customer 00533,Male,32,Rangpur,2024-09-09,Adult
CUST00534,Customer 00534,Male,52,Dhaka,2024-10-02,Senior
CUST00535,Customer 00535,Male,54,Dhaka,2023-09-19,Senior
CUST00536,Customer 00536,Female,18,Rangpur,2023-06-11,Young
CUST00537,Customer 00537,Female,20,Sylhet,2023-06-30,Young
CUST00538,Customer 00538,Male,41,Dhaka,2024-12-25,Mid-age
CUST00539,Customer 00539,Male,44,Chattogram,2024-04-13,Mid-age
CUST00540,Customer 00540,Female,57,Dhaka,2023-01-21,Senior
CUST00541,Customer 00541,Male,53,Khulna,2023-09-17,Senior
CUST00542,Customer 00542,Female,51,Chattogram,2024-04-10,Senior
CUST00543,Customer 00543,Male,46,Mymensingh,2024-06-20,Senior
CUST00544,Customer 00544,Female,41,Dhaka,2025-08-09,Mid-age
CUST00545,Customer 00545,Male,41,Dhaka,2025-02-04,Mid-age
CUST00546,Customer 00546,Female,59,Chattogram,2025-08-16,Senior
CUST00547,Customer 00547,Male,21,Chattogram,2025-07-22,Young
CUST00548,Customer 00548,Female,20,Dhaka,2025-04-30,Young
CUST00549,Customer 00549,Female,51,Khulna,2024-06-16,Senior
CUST00550,Customer 00550,Male,40,Rangpur,2023-01-15,Mid-age
CUST00551,Customer 00551,Male,40,Mymensingh,2023-02-19,Mid-age
CUST00552,Customer 00552,Female,22,Barishal,2025-09-25,Young
CUST00553,Customer 00553,Male,48,Rangpur,2023-10-31,Senior
CUST00554,Customer 00554,Female,58,Chattogram,2024-02-20,Senior
CUST00555,Customer 00555,Male,23,Barishal,2023-11-01,Young
CUST00556,Customer 00556,Female,54,Dhaka,2023-07-15,Senior
CUST00557,Customer 00557,Female,27,Chattogram,2025-03-23,Adult
CUST00558,Customer 00558,Female,57,Dhaka,2025-03-10,Senior
CUST00559,Customer 00559,Female,24,Chattogram,2024-01-23,Young
CUST00560,Customer 00560,Female,56,Dhaka,2025-01-26,Senior
CUST00561,Customer 00561,Female,55,Mymensingh,2024-03-30,Senior
CUST00562,Customer 00562,Male,38,Dhaka,2024-12-13,Mid-age
CUST00563,Customer 00563,Male,37,Dhaka,2024-12-05,Mid-age
CUST00564,Customer 00564,Male,20,Chattogram,2025-04-27,Young
CUST00565,Customer 00565,Female,39,Dhaka,2023-06-24,Mid-age
CUST00566,Customer 00566,Female,21,Dhaka,2025-12-25,Young
CUST00567,Customer 00567,Female,45,Dhaka,2023-10-06,Senior
CUST00568,Customer 00568,Female,29,Chattogram,2025-01-27,Adult
CUST00569,Customer 00569,Male,55,Chattogram,2023-12-29,Senior
CUST00570,Customer 00570,Male,53,Barishal,2023-06-20,Senior
CUST00571,Customer 00571,Female,58,Khulna,2025-12-10,Senior
CUST00572,Customer 00572,Male,22,Chattogram,2024-10-26,Young
CUST00573,Customer 00573,Male,30,Dhaka,2024-08-14,Adult
CUST00574,Customer 00574,Female,40,Dhaka,2025-07-19,Mid-age
CUST00575,Customer 00575,Male,47,Khulna,2023-10-01,Senior
CUST00576,Customer 00576,Female,54,Dhaka,2024-05-22,Senior
CUST00577,Customer 00577,Male,42,Dhaka,2023-12-29,Mid-age
CUST00578,Customer 00578,Female,44,Barishal,2025-04-27,Mid-age
CUST00579,Customer 00579,Female,31,Chattogram,2024-10-16,Adult
CUST00580,Customer 00580,Female,53,Dhaka,2023-10-25,Senior
CUST00581,Customer 00581,Female,56,Dhaka,2024-05-08,Senior
CUST00582,Customer 00582,Male,33,Mymensingh,2024-06-29,Adult
CUST00583,Customer 00583,Female,39,Rangpur,2023-10-31,Mid-age
CUST00584,Customer 00584,Female,38,Rajshahi,2025-06-22,Mid-age
CUST00585,Customer 00585,Female,38,Chattogram,2023-08-27,Mid-age
CUST00586,Customer 00586,Male,25,Chattogram,2024-10-11,Adult
CUST00587,Customer 00587,Female,33,Mymensingh,2025-06-02,Adult
CUST00588,Customer 00588,Male,48,Mymensingh,2024-02-14,Senior
CUST00589,Customer 00589,Female,59,Dhaka,2024-12-26,Senior
CUST00590,Customer 00590,Male,27,Barishal,2025-11-12,Adult
CUST00591,Customer 00591,Male,49,Dhaka,2023-11-14,Senior
CUST00592,Customer 00592,Female,51,Dhaka,2024-06-08,Senior
CUST00593,Customer 00593,Male,26,Rajshahi,2025-06-23,Adult
CUST00594,Customer 00594,Female,34,Chattogram,2025-10-20,Adult
CUST00595,Customer 00595,Female,28,Mymensingh,2024-09-11,Adult
CUST00596,Customer 00596,Female,49,Dhaka,2025-08-10,Senior
CUST00597,Customer 00597,Male,27,Chattogram,2025-03-11,Adult
CUST00598,Customer 00598,Male,39,Rangpur,2025-07-04,Mid-age
CUST00599,Customer 00599,Female,34,Rangpur,2023-11-16,Adult
CUST00600,Customer 00600,Female,21,Dhaka,2025-05-25,Young
CUST00601,Customer 00601,Male,42,Dhaka,2023-11-25,Mid-age
CUST00602,Customer 00602,Female,38,Sylhet,2025-01-22,Mid-age
CUST00603,Customer 00603,Female,54,Dhaka,2024-10-18,Senior
CUST00604,Customer 00604,Female,55,Mymensingh,2025-11-03,Senior
CUST00605,Customer 00605,Male,18,Rangpur,2023-03-12,Young
CUST00606,Customer 00606,Male,42,Dhaka,2025-04-06,Mid-age
CUST00607,Customer 00607,Male,53,Dhaka,2025-05-14,Senior
CUST00608,Customer 00608,Female,34,Dhaka,2025-07-16,Adult
CUST00609,Customer 00609,Female,58,Rangpur,2023-04-16,Senior
CUST00610,Customer 00610,Female,41,Dhaka,2025-02-08,Mid-age
CUST00611,Customer 00611,Male,19,Chattogram,2025-06-11,Young
CUST00612,Customer 00612,Female,57,Chattogram,2023-07-15,Senior
CUST00613,Customer 00613,Female,32,Sylhet,2023-05-25,Adult
CUST00614,Customer 00614,Female,49,Dhaka,2024-04-15,Senior
CUST00615,Customer 00615,Female,56,Dhaka,2023-08-04,Senior
CUST00616,Customer 00616,Male,23,Mymensingh,2023-09-17,Young
CUST00617,Customer 00617,Male,18,Rangpur,2025-07-22,Young
CUST00618,Customer 00618,Female,40,Khulna,2024-07-28,Mid-age
CUST00619,Customer 00619,Male,56,Dhaka,2023-10-12,Senior
CUST00620,Customer 00620,Male,34,Dhaka,2024-04-28,Adult
CUST00621,Customer 00621,Female,51,Sylhet,2024-01-07,Senior
CUST00622,Customer 00622,Female,58,Dhaka,2023-03-11,Senior
CUST00623,Customer 00623,Male,46,Rangpur,2024-01-14,Senior
CUST00624,Customer 00624,Female,26,Sylhet,2023-10-29,Adult
CUST00625,Customer 00625,Male,30,Dhaka,2023-09-12,Adult
CUST00626,Customer 00626,Female,23,Rangpur,2025-08-01,Young
CUST00627,Customer 00627,Male,23,Mymensingh,2024-11-22,Young
CUST00628,Customer 00628,Female,37,Dhaka,2025-04-13,Mid-age
CUST00629,Customer 00629,Male,20,Chattogram,2024-12-17,Young
CUST00630,Customer 00630,Male,34,Dhaka,2024-02-28,Adult
CUST00631,Customer 00631,Male,29,Chattogram,2023-08-01,Adult
CUST00632,Customer 00632,Female,18,Dhaka,2023-04-10,Young
CUST00633,Customer 00633,Male,34,Sylhet,2023-11-04,Adult
CUST00634,Customer 00634,Male,20,Mymensingh,2024-11-08,Young
CUST00635,Customer 00635,Female,43,Chattogram,2024-04-19,Mid-age
CUST00636,Customer 00636,Female,32,Dhaka,2023-04-22,Adult
CUST00637,Customer 00637,Male,53,Sylhet,2023-07-02,Senior
CUST00638,Customer 00638,Male,49,Dhaka,2024-08-19,Senior
CUST00639,Customer 00639,Female,49,Rangpur,2023-06-14,Senior
CUST00640,Customer 00640,Female,21,Chattogram,2025-03-25,Young
CUST00641,Customer 00641,Female,35,Dhaka,2023-03-31,Mid-age
CUST00642,Customer 00642,Female,36,Dhaka,2024-03-30,Mid-age
CUST00643,Customer 00643,Female,60,Khulna,2023-08-26,Senior
CUST00644,Customer 00644,Male,52,Dhaka,2024-06-17,Senior
CUST00645,Customer 00645,Female,57,Khulna,2024-12-27,Senior
CUST00646,Customer 00646,Male,31,Dhaka,2023-02-27,Adult
CUST00647,Customer 00647,Male,50,Dhaka,2024-06-25,Senior
CUST00648,Customer 00648,Male,31,Chattogram,2025-10-18,Adult
CUST00649,Customer 00649,Female,51,Mymensingh,2024-09-09,Senior
CUST00650,Customer 00650,Male,21,Mymensingh,2024-02-06,Young
CUST00651,Customer 00651,Male,41,Dhaka,2025-10-02,Mid-age
CUST00652,Customer 00652,Female,46,Dhaka,2025-04-21,Senior
CUST00653,Customer 00653,Male,36,Dhaka,2025-04-18,Mid-age
CUST00654,Customer 00654,Male,23,Chattogram,2024-06-02,Young
CUST00655,Customer 00655,Female,50,Chattogram,2023-07-16,Senior
CUST00656,Customer 00656,Male,57,Rangpur,2023-02-15,Senior
CUST00657,Customer 00657,Male,36,Mymensingh,2024-06-13,Mid-age
CUST00658,Customer 00658,Male,18,Chattogram,2025-09-26,Young
CUST00659,Customer 00659,Female,22,Chattogram,2025-02-14,Young
CUST00660,Customer 00660,Female,44,Rangpur,2023-03-15,Mid-age
CUST00661,Customer 00661,Female,33,Barishal,2023-12-01,Adult
CUST00662,Customer 00662,Male,23,Dhaka,2024-09-24,Young
CUST00663,Customer 00663,Male,57,Dhaka,2024-11-18,Senior
CUST00664,Customer 00664,Female,30,Chattogram,2024-07-28,Adult
CUST00665,Customer 00665,Male,52,Dhaka,2023-10-23,Senior
CUST00666,Customer 00666,Male,36,Dhaka,2025-11-04,Mid-age
CUST00667,Customer 00667,Female,29,Dhaka,2024-04-22,Adult
CUST00668,Customer 00668,Female,33,Rajshahi,2024-09-24,Adult
CUST00669,Customer 00669,Male,60,Dhaka,2023-11-15,Senior
CUST00670,Customer 00670,Male,27,Dhaka,2024-04-23,Adult
CUST00671,Customer 00671,Male,42,Dhaka,2024-01-03,Mid-age
CUST00672,Customer 00672,Female,37,Barishal,2024-01-02,Mid-age
CUST00673,Customer 00673,Female,48,Rangpur,2024-01-13,Senior
CUST00674,Customer 00674,Female,21,Chattogram,2024-04-07,Young
CUST00675,Customer 00675,Female,40,Chattogram,2023-01-13,Mid-age
CUST00676,Customer 00676,Male,19,Mymensingh,2024-06-19,Young
CUST00677,Customer 00677,Female,39,Dhaka,2023-09-27,Mid-age
CUST00678,Customer 00678,Female,54,Dhaka,2025-12-29,Senior
CUST00679,Customer 00679,Female,25,Dhaka,2024-01-11,Adult
CUST00680,Customer 00680,Female,24,Dhaka,2023-09-14,Young
CUST00681,Customer 00681,Female,31,Dhaka,2023-08-05,Adult
CUST00682,Customer 00682,Male,20,Rangpur,2024-03-25,Young
CUST00683,Customer 00683,Male,33,Sylhet,2025-06-12,Adult
CUST00684,Customer 00684,Female,36,Chattogram,2023-02-01,Mid-age
CUST00685,Customer 00685,Male,35,Mymensingh,2024-09-01,Mid-age
CUST00686,Customer 00686,Female,33,Dhaka,2025-07-05,Adult
CUST00687,Customer 00687,Female,25,Dhaka,2024-06-25,Adult
CUST00688,Customer 00688,Male,50,Sylhet,2023-05-28,Senior
CUST00689,Customer 00689,Male,29,Sylhet,2024-10-17,Adult
CUST00690,Customer 00690,Female,28,Dhaka,2023-03-08,Adult
CUST00691,Customer 00691,Female,22,Chattogram,2024-07-23,Young
CUST00692,Customer 00692,Female,44,Rajshahi,2025-01-17,Mid-age
CUST00693,Customer 00693,Male,29,Rajshahi,2024-03-18,Adult
CUST00694,Customer 00694,Female,34,Sylhet,2025-06-15,Adult
CUST00695,Customer 00695,Female,23,Dhaka,2024-02-03,Young
CUST00696,Customer 00696,Female,50,Dhaka,2024-04-26,Senior
CUST00697,Customer 00697,Male,22,Chattogram,2025-08-05,Young
CUST00698,Customer 00698,Female,45,Dhaka,2023-07-05,Senior
CUST00699,Customer 00699,Female,31,Mymensingh,2023-06-18,Adult
CUST00700,Customer 00700,Male,22,Chattogram,2024-05-21,Young
CUST00701,Customer 00701,Female,50,Dhaka,2024-06-04,Senior
CUST00702,Customer 00702,Female,58,Khulna,2023-06-10,Senior
CUST00703,Customer 00703,Male,36,Chattogram,2023-12-06,Mid-age
CUST00704,Customer 00704,Female,39,Dhaka,2024-12-04,Mid-age
CUST00705,Customer 00705,Male,22,Barishal,2025-04-02,Young
CUST00706,Customer 00706,Male,19,Rangpur,2025-02-23,Young
CUST00707,Customer 00707,Female,47,Rajshahi,2023-05-11,Senior
CUST00708,Customer 00708,Female,56,Dhaka,2024-05-30,Senior
CUST00709,Customer 00709,Female,21,Sylhet,2024-06-19,Young
CUST00710,Customer 00710,Female,50,Khulna,2025-01-10,Senior
CUST00711,Customer 00711,Male,30,Dhaka,2025-02-19,Adult
CUST00712,Customer 00712,Female,37,Dhaka,2024-08-10,Mid-age
CUST00713,Customer 00713,Male,24,Rangpur,2024-12-26,Young
CUST00714,Customer 00714,Female,32,Dhaka,2025-07-31,Adult
CUST00715,Customer 00715,Female,40,Khulna,2025-09-23,Mid-age
CUST00716,Customer 00716,Female,31,Chattogram,2024-01-11,Adult
CUST00717,Customer 00717,Male,40,Chattogram,2023-07-23,Mid-age
CUST00718,Customer 00718,Female,36,Dhaka,2025-09-15,Mid-age
CUST00719,Customer 00719,Female,46,Barishal,2024-10-22,Senior
CUST00720,Customer 00720,Female,37,Dhaka,2023-03-16,Mid-age
CUST00721,Customer 00721,Female,46,Chattogram,2025-01-10,Senior
CUST00722,Customer 00722,Male,41,Rajshahi,2023-10-31,Mid-age
CUST00723,Customer 00723,Female,35,Rajshahi,2025-12-21,Mid-age
CUST00724,Customer 00724,Male,27,Mymensingh,2024-07-23,Adult
CUST00725,Customer 00725,Male,58,Chattogram,2025-02-24,Senior
CUST00726,Customer 00726,Male,25,Chattogram,2025-09-13,Adult
CUST00727,Customer 00727,Male,43,Mymensingh,2023-08-17,Mid-age
CUST00728,Customer 00728,Male,46,Rajshahi,2025-12-07,Senior
CUST00729,Customer 00729,Male,27,Dhaka,2023-09-25,Adult
CUST00730,Customer 00730,Female,34,Dhaka,2024-12-27,Adult
CUST00731,Customer 00731,Male,19,Barishal,2025-03-12,Young
CUST00732,Customer 00732,Male,23,Dhaka,2023-09-11,Young
CUST00733,Customer 00733,Male,22,Rajshahi,2025-08-14,Young
CUST00734,Customer 00734,Female,45,Chattogram,2025-05-19,Senior
CUST00735,Customer 00735,Female,58,Dhaka,2023-03-28,Senior
CUST00736,Customer 00736,Male,22,Sylhet,2025-11-14,Young
CUST00737,Customer 00737,Female,35,Dhaka,2023-08-10,Mid-age
CUST00738,Customer 00738,Male,43,Chattogram,2025-09-16,Mid-age
CUST00739,Customer 00739,Male,37,Chattogram,2024-02-01,Mid-age
CUST00740,Customer 00740,Female,58,Chattogram,2025-07-26,Senior
CUST00741,Customer 00741,Male,44,Khulna,2024-05-25,Mid-age
CUST00742,Customer 00742,Female,29,Barishal,2024-07-14,Adult
CUST00743,Customer 00743,Female,24,Khulna,2025-04-25,Young
CUST00744,Customer 00744,Male,20,Dhaka,2024-03-15,Young
CUST00745,Customer 00745,Male,27,Dhaka,2023-11-07,Adult
CUST00746,Customer 00746,Female,51,Chattogram,2023-02-04,Senior
CUST00747,Customer 00747,Male,42,Mymensingh,2023-08-05,Mid-age
CUST00748,Customer 00748,Male,52,Barishal,2024-12-21,Senior
CUST00749,Customer 00749,Male,33,Barishal,2025-10-12,Adult
CUST00750,Customer 00750,Female,19,Dhaka,2024-06-02,Young
